Source,Target,Type,Id,Label,timeset,Weight
@yaelevenor,@yaelevenor,Directed,525,,,1
@yaelevenor,@RoseanneOnABC,Directed,526,,,1
@Presleytal,@ConsrvativeRage,Directed,527,,,1
@Presleytal,@therealroseanne,Directed,528,,,1
@Presleytal,@ABC,Directed,529,,,1
@beanthere,@beanthere,Directed,530,,,1
@renato_mariotti,@renato_mariotti,Directed,531,,,1
@tcw32,@therealroseanne,Directed,532,,,1
@virginofyouth,@therealroseanne,Directed,533,,,1
@AP,@FOXTV,Directed,534,,,1
@jimlibertarian,@jimlibertarian,Directed,535,,,1
@im0danieI,@im0danieI,Directed,536,,,1
@Roxy13988438,@therealroseanne,Directed,537,,,1
@AlisonNJ1,@ASJBaloch,Directed,538,,,1
@AlisonNJ1,@therealroseanne,Directed,539,,,1
@AlisonNJ1,@brianoflondon,Directed,540,,,1
@AlisonNJ1,@PrisonPlanet,Directed,541,,,1
@AlisonNJ1,@KurtSchlichter,Directed,542,,,1
@AlisonNJ1,@Uncle_Jimbo,Directed,543,,,1
@AlisonNJ1,@TarekFatah,Directed,544,,,1
@AlisonNJ1,@DineshDSouza,Directed,545,,,1
@BillJanis,@therealroseanne,Directed,546,,,1
@morningmika,@morningmika,Directed,547,,,1
@morningmika,@ABC,Directed,548,,,1
@BrianBalthazar,@therealroseanne,Directed,549,,,1
@AdemHoog,@therealroseanne,Directed,550,,,1
@RealTonyB,@WayneDupreeShow,Directed,551,,,1
@RealTonyB,@ABCNetwork,Directed,552,,,1
@RealTonyB,@therealroseanne,Directed,553,,,1
@CBSNews,@CBSNews,Directed,554,,,1
@thebradmyers,@thebradmyers,Directed,555,,,1
@madhuchak,@TimesNow,Directed,556,,,1
@madhuchak,@therealroseanne,Directed,557,,,1
@madhuchak,@ABCNetwork,Directed,558,,,1
@skarletdove,@ABCNetwork,Directed,559,,,1
@LiberalLecter,@LiberalLecter,Directed,560,,,1
@LiberalLecter,@therealroseanne,Directed,561,,,1
@KenTremendous,@KenTremendous,Directed,562,,,1
@BoSnerdley,@BoSnerdley,Directed,563,,,1
@ShaunKing,@ShaunKing,Directed,564,,,1
@Atomic_Blonde__,@Atomic_Blonde__,Directed,565,,,1
@Atomic_Blonde__,@YouTube,Directed,566,,,1
@GrayMan42,@Paminlaok,Directed,567,,,1
@GrayMan42,@followbreath,Directed,568,,,1
@GrayMan42,@therealroseanne,Directed,569,,,1
@GrayMan42,@slpng_giants,Directed,570,,,1
@GrayMan42,@iamwandasykes,Directed,571,,,1
@JamesKosur,@JamesKosur,Directed,572,,,1
@JamesKosur,@Twitter,Directed,573,,,1
@turbozack,@Baedvar,Directed,574,,,1
@LadyKornflakes,@therealroseanne,Directed,575,,,1
@LadyKornflakes,@RoseanneOnABC,Directed,576,,,1
@jodikantor,@jodikantor,Directed,577,,,1
@jodikantor,@ValerieJarrett,Directed,578,,,1
@jodikantor,@therealroseanne,Directed,579,,,1
@Gabrus,@Gabrus,Directed,580,,,1
@charrese,@charrese,Directed,581,,,1
@PeteSantilli_,@therealroseanne,Directed,582,,,1
@TT45Pac,@TT45Pac,Directed,583,,,1
@TT45Pac,@therealroseanne,Directed,584,,,1
@CurrentSocials,@CurrentSocials,Directed,585,,,1
@MrFilmkritik,@MrFilmkritik,Directed,586,,,1
@mollydazed,@TalbertSwan,Directed,587,,,1
@mollydazed,@therealroseanne,Directed,588,,,1
@mollydazed,@ValerieJarrett,Directed,589,,,1
@onahunttoday,@onahunttoday,Directed,590,,,1
@onahunttoday,@TerryMosholder,Directed,591,,,1
@onahunttoday,@annmariepoli,Directed,592,,,1
@BaileyDonkster,@BaileyDonkster,Directed,593,,,1
@BaileyDonkster,@george_bugsy,Directed,594,,,1
@BaileyDonkster,@gailtalk,Directed,595,,,1
@BaileyDonkster,@EdKrassen,Directed,596,,,1
@BaileyDonkster,@ABC,Directed,597,,,1
@BaileyDonkster,@therealroseanne,Directed,598,,,1
@BaileyDonkster,@DeplorableNew,Directed,599,,,1
@BaileyDonkster,@lolazoe5,Directed,600,,,1
@BaileyDonkster,@ATCUDIRECTOR1,Directed,601,,,1
@BaileyDonkster,@kathyhilton2,Directed,602,,,1
@BaileyDonkster,@Educati,Directed,603,,,1
@SolotarGavin,@ChelseaClinton,Directed,604,,,1
@SolotarGavin,@OpenSociety,Directed,605,,,1
@chuck714,@therealroseanne,Directed,606,,,1
@markdbarnes,@Tiggmo17,Directed,607,,,1
@markdbarnes,@soonerrick,Directed,608,,,1
@markdbarnes,@ErnestHernande7,Directed,609,,,1
@markdbarnes,@Amandam2941Lynn,Directed,610,,,1
@markdbarnes,@GardenGuy82,Directed,611,,,1
@markdbarnes,@overthewall1630,Directed,612,,,1
@markdbarnes,@BethB1213,Directed,613,,,1
@markdbarnes,@therealroseanne,Directed,614,,,1
@washingtonpost,@HouseGOP,Directed,615,,,1
@washingtonpost,@SenateGOP,Directed,616,,,1
@Ramina1690,@Ramina1690,Directed,617,,,1
@Dinunziosm1,@THEsaragilbert,Directed,618,,,1
@willsommer,@willsommer,Directed,619,,,1
@therealroseanne,@MeatMisery,Directed,620,,,1
@therealroseanne,@Younger_Zee,Directed,621,,,1
@Draisnumber2R,@JamesKosur,Directed,622,,,1
@Draisnumber2R,@Twitter,Directed,623,,,1
@Draisnumber2R,@therealroseanne,Directed,624,,,1
@aa_tweeter,@Dictionarycom,Directed,625,,,1
@aa_tweeter,@denisesteinberg,Directed,626,,,1
@Kushoverlord,@Kushoverlord,Directed,627,,,1
@robynmansfield,@therealroseanne,Directed,628,,,1
@therealchiquis,@therealroseanne,Directed,629,,,1
@shartle2,@therealroseanne,Directed,630,,,1
@streetgourmetla,@therealroseanne,Directed,631,,,1
@streetgourmetla,@realDonaldTrump,Directed,632,,,1
@scottwongDC,@scottwongDC,Directed,633,,,1
@tylercasilio,@tylercasilio,Directed,634,,,1
@tylercasilio,@therealroseanne,Directed,635,,,1
@third_sasha,@mrsjfbj,Directed,636,,,1
@third_sasha,@AnonIvxx,Directed,637,,,1
@third_sasha,@therealroseanne,Directed,638,,,1
@Rschooley,@Rschooley,Directed,639,,,1
@Tonyjam95754312,@Amandam2941Lynn,Directed,640,,,1
@Tonyjam95754312,@GardenGuy82,Directed,641,,,1
@Tonyjam95754312,@overthewall1630,Directed,642,,,1
@Tonyjam95754312,@soonerrick,Directed,643,,,1
@Tonyjam95754312,@BethB1213,Directed,644,,,1
@Tonyjam95754312,@therealroseanne,Directed,645,,,1
@Tonyjam95754312,@ABCNetwork,Directed,646,,,1
@HalaGorani,@HalaGorani,Directed,647,,,1
@HalaGorani,@variety,Directed,648,,,1
@THEKIDMERO,@THEKIDMERO,Directed,649,,,1
@ZaibatsuNews,@ZaibatsuNews,Directed,650,,,1
@manovark,@JackPosobiec,Directed,651,,,1
@WildcardDeege,@therealroseanne,Directed,652,,,1
@WildcardDeege,@ABCNetwork,Directed,653,,,1
@WildcardDeege,@Disney,Directed,654,,,1
@MarisaKabas,@MarisaKabas,Directed,655,,,1
@MarisaKabas,@ABC,Directed,656,,,1
@MarkHan62276049,@1Romans58,Directed,657,,,1
@Nysteveo2AOLcom,@Nysteveo2AOLcom,Directed,658,,,1
@Alyssa_Milano,@Alyssa_Milano,Directed,659,,,1
@CademanThomas,@TheMiddle_ABC,Directed,660,,,1
@CademanThomas,@ABCNetwork,Directed,661,,,1
@chillibeanboy,@chillibeanboy,Directed,662,,,1
@jasaggie,@JoeNBC,Directed,663,,,1
@jasaggie,@ABC,Directed,664,,,1
@michelle11502,@michelle11502,Directed,665,,,1
@michelle11502,@UnderdogKitties,Directed,666,,,1
@michelle11502,@RobiCalifornia,Directed,667,,,1
@michelle11502,@AndreaGw123,Directed,668,,,1
@michelle11502,@therealroseanne,Directed,669,,,1
@michelle11502,@Lorrieburns77,Directed,670,,,1
@michelle11502,@SG21829707,Directed,671,,,1
@michelle11502,@EDinCali,Directed,672,,,1
@michelle11502,@NicoleNesbitt10,Directed,673,,,1
@michelle11502,@AB,Directed,674,,,1
@pinballtoddy,@ABCNetwork,Directed,675,,,1
@ironmonk777,@therealroseanne,Directed,676,,,1
@ironmonk777,@guyindurham,Directed,677,,,1
@ironmonk777,@MARS0411,Directed,678,,,1
@ironmonk777,@385parkplace,Directed,679,,,1
@ironmonk777,@SGTreport,Directed,680,,,1
@ironmonk777,@RacismDog,Directed,681,,,1
@MSNBC,@ABC,Directed,682,,,1
@MSNBC,@RoseanneOnABC,Directed,683,,,1
@_NotFakeNews_,@_NotFakeNews_,Directed,684,,,1
@insanityreport,@insanityreport,Directed,685,,,1
@FatKidDeals,@FatKidDeals,Directed,686,,,1
@FatKidDeals,@therealroseanne,Directed,687,,,1
@OBSERVER_RAM,@TheGoodGodAbove,Directed,688,,,1
@OBSERVER_RAM,@therealroseanne,Directed,689,,,1
@mlostl,@mlostl,Directed,690,,,1
@jkarsh,@jkarsh,Directed,691,,,1
@treeaston,@treeaston,Directed,692,,,1
@treeaston,@ABC,Directed,693,,,1
@MassD,@ABCNetwork,Directed,694,,,1
@MassD,@realDonaldTrump,Directed,695,,,1
@MassD,@POTUS,Directed,696,,,1
@MassD,@SenateGOP,Directed,697,,,1
@MassD,@HouseGOP,Directed,698,,,1
@MassD,@GOP,Directed,699,,,1
@TheRickyDavila,@TheRickyDavila,Directed,700,,,1
@RogueCPI,@RogueCPI,Directed,701,,,1
@techweenie,@techweenie,Directed,702,,,1
@garytait1,@TheTweetOfGod,Directed,703,,,1
@garytait1,@realDonaldTrump,Directed,704,,,1
@garytait1,@therealroseanne,Directed,705,,,1
@IAmLegendIkon,@therealroseanne,Directed,706,,,1
@HireMeImFunny,@HireMeImFunny,Directed,707,,,1
@AP,@realDonaldTrump,Directed,708,,,1
@mojosd,@therealroseanne,Directed,709,,,1
@tblsnyder1,@mitchellreports,Directed,710,,,1
@tblsnyder1,@emmbee1002,Directed,711,,,1
@tblsnyder1,@JoyAnnReid,Directed,712,,,1
@RacismDog,@RacismDog,Directed,713,,,1
@shannoncoulter,@shannoncoulter,Directed,714,,,1
@shannoncoulter,@ABCNetwork,Directed,715,,,1
@AprilDRyan,@AprilDRyanABC_Publicity,Directed,716,,,1
@thehill,@thehill,Directed,717,,,1
@CarmineSabia,@CarmineSabia,Directed,718,,,1
@EW,@EW,Directed,719,,,1
@ArizonaBrees,@therealroseanne,Directed,720,,,1
@ezralevant,@ezralevant,Directed,721,,,1
@FarSideSoprano,@variety,Directed,722,,,1
@oldtimejake,@therealroseanne,Directed,723,,,1
@JohnHuckle4u,@RoseanneOnABC,Directed,724,,,1
@TuffCatProds,@therealroseanne,Directed,725,,,1
@therealroseanne,@Disney,Directed,726,,,1
@MarlowNYC,@MarlowNYC,Directed,727,,,1
@GuardianUS,@GuardianUS,Directed,728,,,1
@irishbangers,@kimUSAStrong,Directed,729,,,1
@irishbangers,@therealroseanne,Directed,730,,,1
@WavyDowneyJr,@WavyDowneyJr,Directed,731,,,1
@Theocales,@therealroseanne,Directed,732,,,1
@DaveHolmes,@DaveHolmes,Directed,733,,,1
@oldsmithee,@therealroseanne,Directed,734,,,1
@lancehouston,@THR,Directed,735,,,1
@lancehouston,@photographmag,Directed,736,,,1
@lancehouston,@FreedomEthics,Directed,737,,,1
@lancehouston,@ABC,Directed,738,,,1
@lancehouston,@WritersofColour,Directed,739,,,1
@lancehouston,@CornellWBrooks,Directed,740,,,1
@lancehouston,@PreetBharara,Directed,741,,,1
@lancehouston,@EBONYMag,Directed,742,,,1
@lancehouston,@omekongo,Directed,743,,,1
@alaphiah,@alaphiah,Directed,744,,,1
@auggiesnoise,@ChuckWendig,Directed,745,,,1
@WholeLottaRosex,@josephmcclung81,Directed,746,,,1
@WholeLottaRosex,@archie34,Directed,747,,,1
@WholeLottaRosex,@logantweeting,Directed,748,,,1
@WholeLottaRosex,@FoxNews,Directed,749,,,1
@WholeLottaRosex,@therealroseanne,Directed,750,,,1
@DemiWuflower,@LisaMei62,Directed,751,,,1
@DemiWuflower,@MichaelDelauzon,Directed,752,,,1
@DemiWuflower,@therealroseanne,Directed,753,,,1
@Debbie227,@therealroseanne,Directed,754,,,1
@Debbie227,@ABCNetwork,Directed,755,,,1
@actiondirector1,@therealroseanne,Directed,756,,,1
@actiondirector1,@ChelseaClinton,Directed,757,,,1
@actiondirector1,@OpenSociety,Directed,758,,,1
@liz_lrutecki,@therealroseanne,Directed,759,,,1
@BreanaKhadijah,@therealroseanne,Directed,760,,,1
@Jamierodr10,@Jamierodr10,Directed,761,,,1
@politico,@therealroseanne,Directed,762,,,1
@JstbeYou,@thehill,Directed,763,,,1
@TheDemCoalition,@TheDemCoalition,Directed,764,,,1
@LeonardPittsJr1,@LeonardPittsJr1,Directed,765,,,1
@Microsingular,@Microsingular,Directed,766,,,1
@Stevempars,@Stevempars,Directed,767,,,1
@Stevempars,@juliacomedy,Directed,768,,,1
@Stevempars,@morninggloria,Directed,769,,,1
@Anai617to505,@irishrygirl,Directed,770,,,1
@Anai617to505,@therealroseanne,Directed,771,,,1
@prasejeebus,@prasejeebus,Directed,772,,,1
@Shem_Infinite,@Shem_Infinite,Directed,773,,,1
@Shem_Infinite,@FOXTV,Directed,774,,,1
@Shem_Infinite,@therealroseanne,Directed,775,,,1
@Shem_Infinite,@LastManStanding,Directed,776,,,1
@williamfleitch,@williamfleitch,Directed,777,,,1
@justinberfield,@justinberfield,Directed,778,,,1
@Amandam2941Lynn,@Amandam2941Lynn,Directed,779,,,1
@Amandam2941Lynn,@overthewall1630,Directed,780,,,1
@Amandam2941Lynn,@soonerrick,Directed,781,,,1
@Amandam2941Lynn,@BethB1213,Directed,782,,,1
@Amandam2941Lynn,@therealroseanne,Directed,783,,,1
@Amandam2941Lynn,@ABCNetwork,Directed,784,,,1
@jonny_red32,@ReallyBrad1968,Directed,785,,,1
@jonny_red32,@CNN,Directed,786,,,1
@jonny_red32,@zZ_King,Directed,787,,,1
@jonny_red32,@ABCNetwork,Directed,788,,,1
@jonny_red32,@therealroseanne,Directed,789,,,1
@Dana_Voicu_,@AP,Directed,790,,,1
@Dana_Voicu_,@therealroseanne,Directed,791,,,1
@Mikel_Jollett,@jemelehill,Directed,792,,,1
@NevadaJack2,@NevadaJack2,Directed,793,,,1
@AlanFromMars,@therealroseanne,Directed,794,,,1
@invrfail,@therealroseanne,Directed,795,,,1
@TrumpStudents,@TrumpStudents,Directed,796,,,1
@TrumpStudents,@therealroseanne,Directed,797,,,1
@JuanAguas,@ABC,Directed,798,,,1
@CAMLI63,@pete_rottmund,Directed,799,,,1
@CAMLI63,@therealroseanne,Directed,800,,,1
@politicangst,@soonerrick,Directed,801,,,1
@politicangst,@debralynnsmith3,Directed,802,,,1
@politicangst,@therealroseanne,Directed,803,,,1
@jcharlesgrant,@therealroseanne,Directed,804,,,1
@RB_0007,@RB_0007,Directed,805,,,1
@RB_0007,@JuddLegum,Directed,806,,,1
@1Romans58,@1Romans58,Directed,807,,,1
@Wil_Johnson1,@Wil_Johnson1,Directed,808,,,1
@Wil_Johnson1,@gatewaypundit,Directed,809,,,1
@voxdotcom,@ABC,Directed,810,,,1
@mkmagee,@therealroseanne,Directed,811,,,1
@Timcast,@Timcast,Directed,812,,,1
@alc_1d2,@therealroseanne,Directed,813,,,1
@1776Stonewall,@1776Stonewall,Directed,814,,,1
@ladbible,@ladbible,Directed,815,,,1
@toxchick42,@toxchick42,Directed,816,,,1
@toxchick42,@kylegriffin1,Directed,817,,,1
@splinter_news,@splinter_news,Directed,818,,,1
@OhlsenEric,@OhlsenEric,Directed,819,,,1
@OhlsenEric,@therealroseanne,Directed,820,,,1
@MalcolmNance,@MalcolmNance,Directed,821,,,1
@JMcNChicago,@JMcNChicago,Directed,822,,,1
@AltRockyNPS,@AltRockyNPS,Directed,823,,,1
@MamaRose2017,@MamaRose2017,Directed,824,,,1
@MamaRose2017,@realDonaldTrump,Directed,825,,,1
@MamaRose2017,@GOP,Directed,826,,,1
@MamaRose2017,@HouseGOP,Directed,827,,,1
@MamaRose2017,@SenGillibrand,Directed,828,,,1
@MamaRose2017,@funder,Directed,829,,,1
@MamaRose2017,@GaladrielResist,Directed,830,,,1
@MamaRose2017,@exoticgamora,Directed,831,,,1
@MamaRose2017,@AdrblyFerocious,Directed,832,,,1
@MamaRose2017,@DemWrite,Directed,833,,,1
@MamaRose2017,@Taggart,Directed,834,,,1
@BeccaLyn62,@Jali_Cat,Directed,835,,,1
@BeccaLyn62,@AEerren3,Directed,836,,,1
@BeccaLyn62,@therealroseanne,Directed,837,,,1
@BeccaLyn62,@PressSec,Directed,838,,,1
@MichaelSkolnik,@MichaelSkolnik,Directed,839,,,1
@MichaelSkolnik,@ABC,Directed,840,,,1
@cnnbrk,@ABC,Directed,841,,,1
@cnnbrk,@Disney,Directed,842,,,1
@activist360,@activist360,Directed,843,,,1
@GraemeEdgeler,@mattyglesias,Directed,844,,,1
@VEGASCITYGIRL1,@MySockIsOnFire,Directed,845,,,1
@VEGASCITYGIRL1,@nicwil75,Directed,846,,,1
@VEGASCITYGIRL1,@DaddyFems,Directed,847,,,1
@VEGASCITYGIRL1,@JakeSherman,Directed,848,,,1
@VEGASCITYGIRL1,@therealroseanne,Directed,849,,,1
@Herring_NBA,@Herring_NBA,Directed,850,,,1
@nytimes,@nytimes,Directed,851,,,1
@JKDAnthony10,@RVAwonk,Directed,852,,,1
@colleen2301,@therealroseanne,Directed,853,,,1
@VT_Ben,@VT_Ben,Directed,854,,,1
@soonerrick,@soonerrick,Directed,855,,,1
@soonerrick,@BethB1213,Directed,856,,,1
@soonerrick,@therealroseanne,Directed,857,,,1
@soonerrick,@ABCNetwork,Directed,858,,,1
@mrkn78,@UsVsThemBlog,Directed,859,,,1
@mrkn78,@ABC,Directed,860,,,1
@Phil_Lewis_,@Phil_Lewis_,Directed,861,,,1
@Augustus709,@Augustus709,Directed,862,,,1
@ajplus,@ajplus,Directed,863,,,1
@AmirTalai,@AmirTalai,Directed,864,,,1
@marlonawalker,@marlonawalker,Directed,865,,,1
@marlonawalker,@therealroseanne,Directed,866,,,1
@sean508,@ErnestHernande7,Directed,867,,,1
@sean508,@Amandam2941Lynn,Directed,868,,,1
@sean508,@GardenGuy82,Directed,869,,,1
@sean508,@overthewall1630,Directed,870,,,1
@sean508,@soonerrick,Directed,871,,,1
@sean508,@BethB1213,Directed,872,,,1
@sean508,@therealroseanne,Directed,873,,,1
@sean508,@ABCNetwork,Directed,874,,,1
@Rave_Dubin,@Rave_Dubin,Directed,875,,,1
@Rave_Dubin,@therealroseanne,Directed,876,,,1
@Rave_Dubin,@RubinReport,Directed,877,,,1
@zosnana,@irishrygirl,Directed,878,,,1
@zosnana,@therealroseanne,Directed,879,,,1
@mikeriz12,@mikeriz12,Directed,880,,,1
@luckystars00,@usweekly,Directed,881,,,1
@luckystars00,@realDonaldTrump,Directed,882,,,1
@luckystars00,@therealroseanne,Directed,883,,,1
@luckystars00,@RoseanneOnABC,Directed,884,,,1
@CraigMSchultz,@CaliBohoChic,Directed,885,,,1
@CraigMSchultz,@RVAwonk,Directed,886,,,1
@JackPosobiec,@ABCNetwork,Directed,887,,,1
@samstein,@samstein,Directed,888,,,1
@0862KeishaMarie,@67jewelCDH,Directed,889,,,1
@BWil_AU,@BWil_AU,Directed,890,,,1
@BryanDawsonUSA,@BryanDawsonUSA,Directed,891,,,1
@thenoelmiller,@thenoelmiller,Directed,892,,,1
@LaptopShopWH,@LaptopShopWH,Directed,893,,,1
@tempusviators,@newsday,Directed,894,,,1
@funder,@funder,Directed,895,,,1
@WillieGeist,@WillieGeist,Directed,896,,,1
@WillieGeist,@TheRealRoseanne,Directed,897,,,1
@WillieGeist,@ValerieJarr,Directed,898,,,1
@NiallStanage,@NiallStanage,Directed,899,,,1
@RealWayneRoot,@RealWayneRoot,Directed,900,,,1
@DerekCressman,@DerekCressman,Directed,901,,,1
@KikkiPlanet,@KikkiPlanet,Directed,902,,,1
@mmaclennan7,@KateAurthur,Directed,903,,,1
@Normsmusic,@Normsmusic,Directed,904,,,1
@56jakesmom,@56jakesmom,Directed,905,,,1
@JDelpheki,@marthamaccallum,Directed,906,,,1
@JDelpheki,@therealroseanne,Directed,907,,,1
@JDelpheki,@RealCandaceO,Directed,908,,,1
@RAMRANTS,@RAMRANTS,Directed,909,,,1
@scottEweinberg,@scottEweinberg,Directed,910,,,1
@human_nature,@therealroseanne,Directed,911,,,1
@perlmutations,@therealroseanne,Directed,912,,,1
@sheila_hirchert,@therealroseanne,Directed,913,,,1
@SpiffyMiffy87,@ABCNetwork,Directed,914,,,1
@SpiffyMiffy87,@RoseanneOnABC,Directed,915,,,1
@SpiffyMiffy87,@therealroseanne,Directed,916,,,1
@deaf_robot,@Ms_SJWprincess,Directed,917,,,1
@GaijinRaijin,@realDonaldTrump,Directed,918,,,1
@Aye_ChillOut,@Aye_ChillOut,Directed,919,,,1
@hardmeatjohnson,@therealroseanne,Directed,920,,,1
@seankent,@seankent,Directed,921,,,1
@BRANDONWARDELL,@BRANDONWARDELL,Directed,922,,,1
@italianmom555,@conmomma,Directed,923,,,1
@italianmom555,@therealroseanne,Directed,924,,,1
@ReignOfApril,@ReignOfApril,Directed,925,,,1
@ReignOfApril,@ABC,Directed,926,,,1
@ReignOfApril,@blackishabc,Directed,927,,,1
@TwitchyTeam,@TwitchyTeam,Directed,928,,,1
@Brasilmagic,@Brasilmagic,Directed,929,,,1
@WiredSources,@WiredSources,Directed,930,,,1
@SethBarronNYC,@ShaunKing,Directed,931,,,1
@GabeTheSqueak,@noctoonight,Directed,932,,,1
@rickcatino,@AP,Directed,933,,,1
@rickcatino,@rickcatino,Directed,934,,,1
@rickcatino,@realDonaldTrump,Directed,935,,,1
@joedlc71,@TheGoodGodAbove,Directed,936,,,1
@joedlc71,@therealroseanne,Directed,937,,,1
@jisforjolana,@therealroseanne,Directed,938,,,1
@Feisty_FL,@Feisty_FL,Directed,939,,,1
@girlsreallyrule,@girlsreallyrule,Directed,940,,,1
@girlsreallyrule,@THEsaragilbert,Directed,941,,,1
@REALUSAHISPANIC,@AFreeBlackMan,Directed,942,,,1
@AdamStites_,@AdamStites_,Directed,943,,,1
@CreoleBeauty00,@CreoleBeauty00,Directed,944,,,1
@CreoleBeauty00,@THEsaragilbert,Directed,945,,,1
@lauriecrosswell,@lauriecrosswell,Directed,946,,,1
@LattiffS,@LattiffS,Directed,947,,,1
@LattiffS,@JoyAnnReid,Directed,948,,,1
@RealCharlieK,@ABCNetwork,Directed,949,,,1
@KayaJones,@KayaJones,Directed,950,,,1
@KayaJones,@therealroseanne,Directed,951,,,1
@mfrost11,@mfrost11,Directed,952,,,1
@kellgirl73,@JoyAnnReid,Directed,953,,,1
@kellgirl73,@therealroseanne,Directed,954,,,1
@_glocks,@_glocks,Directed,955,,,1
@theJokey1234,@ABC,Directed,956,,,1
@alibakerevans,@ABCNetwork,Directed,957,,,1
@angusparvo,@nytimes,Directed,958,,,1
@BenOgaz,@DemResistance,Directed,959,,,1
@BenOgaz,@therealroseanne,Directed,960,,,1
@BenOgaz,@ABCNetwork,Directed,961,,,1
@blacks4liberty,@blacks4liberty,Directed,962,,,1
@blacks4liberty,@charliekirk11,Directed,963,,,1
@blacks4liberty,@therealroseanne,Directed,964,,,1
@ErnestLamonica,@ErnestLamonica,Directed,965,,,1
@roughgod,@therealroseanne,Directed,966,,,1
@FunnyJulius,@FunnyJulius,Directed,967,,,1
@goleafs1967,@marthamaccallum,Directed,968,,,1
@goleafs1967,@therealroseanne,Directed,969,,,1
@goleafs1967,@RealCandaceO,Directed,970,,,1
@kplknup,@sueski93,Directed,971,,,1
@kplknup,@therealroseanne,Directed,972,,,1
@TheBlitzSlapp,@therealroseanne,Directed,973,,,1
@TheBlitzSlapp,@ChelseaClinton,Directed,974,,,1
@TheBlitzSlapp,@OpenSociety,Directed,975,,,1
@DavidCornDC,@DavidCornDC,Directed,976,,,1
@LindaMarie1182,@therealroseanne,Directed,977,,,1
@AyeHolliday,@AyeHolliday,Directed,978,,,1
@biephiephus,@biephiephus,Directed,979,,,1
@cubes_2,@ABCNetwork,Directed,980,,,1
@dmartosko,@dmartosko,Directed,981,,,1
@Soxfan29492795,@therealroseanne,Directed,982,,,1
@Pink_About_it,@Pink_About_it,Directed,983,,,1
@RealTrumpLady,@RealTrumpLady,Directed,984,,,1
@RealTrumpLady,@POTUS,Directed,985,,,1
@stonecold2050,@stonecold2050,Directed,986,,,1
@VictorMirnoff,@VictorMirnoff,Directed,987,,,1
@VictorMirnoff,@TheRickyDavila,Directed,988,,,1
@VictorMirnoff,@Disney,Directed,989,,,1
@AprilDRyan,@AprilDRyan,Directed,990,,,1
@ManInTheHoody,@ManInTheHoody,Directed,991,,,1
@ManInTheHoody,@therealroseanne,Directed,992,,,1
@ManInTheHoody,@RealAlexJones,Directed,993,,,1
@GoldfishLives,@JamesKosur,Directed,994,,,1
@GoldfishLives,@Twitter,Directed,995,,,1
@GoldfishLives,@therealroseanne,Directed,996,,,1
@krassenstein,@jemelehill,Directed,997,,,1
@krassenstein,@realDonaldTrump,Directed,998,,,1
@JesseKellyDC,@JesseKellyDC,Directed,999,,,1
@KimWelzenbach,@KimWelzenbach,Directed,1000,,,1
@TLForeman,@therealroseanne,Directed,1001,,,1
@Variety,@KaliHecate,Directed,1002,,,1
@netw3rk,@netw3rk,Directed,1003,,,1
@trumpissutler,@TheTweetOfGod,Directed,1004,,,1
@trumpissutler,@realDonaldTrump,Directed,1005,,,1
@trumpissutler,@therealroseanne,Directed,1006,,,1
@quintabrunson,@quintabrunson,Directed,1007,,,1
@larissaives,@THEsaragilbert,Directed,1008,,,1
@wtfdoicare33,@wtfdoicare33,Directed,1009,,,1
@wtfdoicare33,@therealroseanne,Directed,1010,,,1
@wtfdoicare33,@ABCNetwork,Directed,1011,,,1
@TheRealEclipse,@therealroseanne,Directed,1012,,,1
@BonnieGranny,@BonnieGranny,Directed,1013,,,1
@BonnieGranny,@therealroseanne,Directed,1014,,,1
@BonnieGranny,@RoseanneOnABC,Directed,1015,,,1
@Variety,@danajodrury,Directed,1016,,,1
@Variety,@therealroseanne,Directed,1017,,,1
@TheWrap,@TheWrap,Directed,1018,,,1
@karenehowell,@karenehowell,Directed,1019,,,1
@BSO,@BSO,Directed,1020,,,1
