Source,Target,Type,Id,Label,timeset,Weight
@damircatic,@ForeverYoungGSW,Directed,5301,,,1
@damircatic,@Milliron681,Directed,4198,,,1
@damircatic,@soonerrick,Directed,4200,,,1
@damircatic,@SteveFM20,Directed,5303,,,1
@damircatic,@TheTweetwit,Directed,5302,,,1
@DamonDRichards3,@News8Daybreak,Directed,61726,,,1
@damonwon,@DonCheadle,Directed,40556,,,1
@damonwon,@niffer1283,Directed,40555,,,1
@damonwon,@RoseanneOnABC,Directed,40557,,,1
@DampDogBill,@ColsonBrad,Directed,50942,,,1
@DampDogBill,@EdKrassen,Directed,56790,,,1
@DampDogBill,@realmikepacker,Directed,56788,,,1
@DampDogBill,@rickygervais,Directed,50943,,,1
@DampDogBill,@Sarah_G_Barker,Directed,56789,,,1
@Dan__McClure,@FoxNews,Directed,9322,,,1
@Dan__McClure,@VanGauthier3,Directed,9321,,,1
@Dana_Voicu_,@AP,Directed,790,,,1
@DanAboutT0wn,@ChelseaClinton,Directed,61315,,,1
@DanAboutT0wn,@DavidLHillPA,Directed,61310,,,1
@DanAboutT0wn,@GamingTrent,Directed,61311,,,1
@DanAboutT0wn,@JudyFrances1975,Directed,61309,,,1
@DanAboutT0wn,@mamaleemc,Directed,61312,,,1
@DanAboutT0wn,@mcsha_k,Directed,61313,,,1
@DanAboutT0wn,@OpenSociety,Directed,61316,,,1
@danafrederic11,@RedState,Directed,31934,,,1
@danalarson43,@ChelseaClinton,Directed,38756,,,1
@danalarson43,@mehransharmini,Directed,38754,,,1
@danalarson43,@mojopo,Directed,38752,,,1
@danalarson43,@OpenSociety,Directed,38757,,,1
@danalarson43,@VaporKing,Directed,38753,,,1
@danamarie1111,@fox5ny,Directed,22929,,,1
@DanAmrich,@RareBishop,Directed,44133,,,1
@DanaNra2000,@china_doll24,Directed,24782,,,1
@DanaNra2000,@Lrihendry,Directed,24783,,,1
@DanaNra2000,@PPact,Directed,24785,,,1
@DanaNra2000,@RyanAFournier,Directed,45324,,,1
@DanaRohrabachr,@JennyJohnsonHi5,Directed,37460,,,1
@DanArtimos,@andreh77,Directed,7687,,,1
@DanBrillman,@colfer36,Directed,41983,,,1
@DanBrillman,@repjohnlewis,Directed,41985,,,1
@DanBrillman,@sandymichellehk,Directed,41984,,,1
@Dancingdaria,@DaddyFems,Directed,41693,,,1
@Dancingdaria,@JakeSherman,Directed,41694,,,1
@Dancingdaria,@misstinafey,Directed,42439,,,1
@Dancingdaria,@nicwil75,Directed,41692,,,1
@DancingDeadGuy,@ChelseaClinton,Directed,58203,,,1
@DancingDeadGuy,@OpenSociety,Directed,58204,,,1
@dancingofpens,@IWriteAllDay_,Directed,32192,,,1
@DanCoscia1,@CRTV,Directed,19515,,,1
@DanCoxPR,@seanhannity,Directed,5761,,,1
@dandy_lio,@AllenWatson23,Directed,4670,,,1
@dandy_lio,@RoseanneOnABC,Directed,4672,,,1
@DandyThedandy1,@20committee,Directed,43376,,,1
@DandyThedandy1,@DarbyPhillipps,Directed,43375,,,1
@DandyThedandy1,@Jodi______,Directed,43374,,,1
@daned2912,@ClayTravis,Directed,24378,,,1
@daned2912,@espn,Directed,24381,,,1
@daned2912,@KeithOlbermann,Directed,24379,,,1
@daned2912,@SkylarR1958,Directed,34170,,,1
@DaneLeinert,@ahthe3,Directed,57259,,,1
@DaneLeinert,@ChelseaClinton,Directed,8470,,,1
@DaneLeinert,@ChrissysBlog,Directed,57258,,,1
@DaneLeinert,@joybauer,Directed,57261,,,1
@DaneLeinert,@mcsha_k,Directed,8468,,,1
@DaneLeinert,@OpenSociety,Directed,8471,,,1
@DaneLeinert,@RoseanneOnABC,Directed,57262,,,1
@dangainor,@ASFleischman,Directed,31741,,,1
@dangainor,@DavidAFrench,Directed,31742,,,1
@Dangdurnit,@blacks4liberty,Directed,59140,,,1
@Dangdurnit,@charliekirk11,Directed,59141,,,1
@Dangdurnit,@nwengel,Directed,59139,,,1
@danib140,@andygh26,Directed,21481,,,1
@danib140,@DaddyFems,Directed,24626,,,1
@danib140,@debralynnsmith3,Directed,21484,,,1
@danib140,@JakeSherman,Directed,24627,,,1
@danib140,@Milliron681,Directed,21482,,,1
@danib140,@nicwil75,Directed,24625,,,1
@danib140,@soonerrick,Directed,21483,,,1
@danib140,@TheTweetwit,Directed,29142,,,1
@danidougie0,@damaman0012,Directed,50179,,,1
@danidougie0,@ShaunKing,Directed,12877,,,1
@Daniela82555643,@Katzekraus,Directed,51426,,,1
@Daniela82555643,@OliverMcGee,Directed,51427,,,1
@Daniela82555643,@tobeycakes,Directed,51425,,,1
@DanielaBStoller,@BabsEvansMTV,Directed,60953,,,1
@DanielaBStoller,@KAHOWELL54220,Directed,60952,,,1
@DanielaBStoller,@PBandJenelley_1,Directed,60955,,,1
@DanielBobke,@stevesingiser,Directed,18962,,,1
@DanielD73953039,@DaddyFems,Directed,51240,,,1
@DanielD73953039,@Dancingdaria,Directed,51237,,,1
@DanielD73953039,@emanpatsfan,Directed,48024,,,1
@DanielD73953039,@JakeSherman,Directed,51241,,,1
@DanielD73953039,@KNT_of_Reason,Directed,51235,,,1
@DanielD73953039,@misstinafey,Directed,51238,,,1
@DanielD73953039,@nicwil75,Directed,51239,,,1
@DanielD73953039,@Ronald_dlc_,Directed,51236,,,1
@DanielDlmz06,@jonesnews,Directed,36115,,,1
@DanielDlmz06,@Variety,Directed,22649,,,1
@danielfyork,@thedailybeast,Directed,20667,,,1
@DanielGWillman,@mflynnJR,Directed,60597,,,1
@DanielleSATM,@abcnews,Directed,21022,,,1
@DanielleSATM,@Th,Directed,21023,,,1
@DanielLouieB,@FOXTV,Directed,46751,,,1
@DanielM17659205,@FLOTUS,Directed,10361,,,1
@DanielM17659205,@jimmykimmel,Directed,10360,,,1
@DanielM17659205,@KayaJones,Directed,10358,,,1
@DanielM17659205,@Savior_of_Judah,Directed,10357,,,1
@danielmhenry,@RealJamesWoods,Directed,49245,,,1
@danielmhenry,@ScottBaio,Directed,49246,,,1
@danielmhopkins,@variety,Directed,44227,,,1
@DanielSAtkins1,@ElderLansing,Directed,52938,,,1
@DanielSauder1,@RobertIger,Directed,55928,,,1
@danieltroppy,@CNNMoney,Directed,6478,,,1
@Danimalhouse41,@gphillimo,Directed,23467,,,1
@Danimalhouse41,@krazyladygma,Directed,23468,,,1
@DanJBalkwill,@cumberfangirl,Directed,38171,,,1
@DanJBalkwill,@flyingeagle2223,Directed,38172,,,1
@danjdob,@brengun66,Directed,23535,,,1
@danjdob,@RoseanneOnABC,Directed,23538,,,1
@danjdob,@Salon,Directed,23536,,,1
@DanJone89898989,@EdKrassen,Directed,30304,,,1
@DanJone89898989,@realmikepacker,Directed,30302,,,1
@DanJone89898989,@Sarah_G_Barker,Directed,30303,,,1
@Danlene581,@RoseanneOnABC,Directed,1790,,,1
@danmann_133,@Divas4Trump,Directed,47397,,,1
@DanMcBride61,@EliStokols,Directed,27205,,,1
@DanMcDonald115,@KrangTNelson,Directed,15408,,,1
@DanMcDonald115,@pasbribeacon,Directed,15407,,,1
@DannoHollister,@andygh26,Directed,35491,,,1
@DannoHollister,@chrisb_writer,Directed,35490,,,1
@DannoHollister,@debralynnsmith3,Directed,35494,,,1
@DannoHollister,@Milliron681,Directed,35492,,,1
@DannoHollister,@soonerrick,Directed,35493,,,1
@DannyAThomas,@TomArnold,Directed,6666,,,1
@DannyClaassen3,@charlie_adler,Directed,50515,,,1
@dannyfab67,@buscini,Directed,55992,,,1
@dannyfab67,@ColsonBrad,Directed,47410,,,1
@dannyfab67,@rickygervais,Directed,47411,,,1
@DannyHimmel,@JonahNRO,Directed,52889,,,1
@dannyosh,@FoxNews,Directed,15557,,,1
@dannyosh,@GoogleNews,Directed,15558,,,1
@DannyShidman,@Gavin_McInnes,Directed,22333,,,1
@dannythedevil,@FoxNews,Directed,28920,,,1
@dannythephantum,@_awj,Directed,54373,,,1
@dannythephantum,@AnnKeenan3434,Directed,54374,,,1
@dannythephantum,@goofychixmom,Directed,54371,,,1
@dannythephantum,@sweetatertot2,Directed,54372,,,1
@dannythephantum,@yashar,Directed,54375,,,1
@DannyWritesGood,@iamwandasykes,Directed,21149,,,1
@DannyWritesGood,@rolandscahill,Directed,21148,,,1
@DaNoobSays,@FoxNews,Directed,15338,,,1
@Danosaur1,@georgesoros,Directed,16181,,,1
@Danosaur1,@Irritatedllama,Directed,16180,,,1
@Danosaur1,@Otto_English,Directed,16179,,,1
@danpfeiffer,@abc,Directed,14353,,,1
@danpro38,@LeftSentThis,Directed,28447,,,1
@dansche22,@Henderson_Joe,Directed,55645,,,1
@DansDaMan,@CarolineGlick,Directed,15235,,,1
@danshay7,@ChuckNASCAR,Directed,8228,,,1
@dansukman,@HamillHimself,Directed,47292,,,1
@dansukman,@THR,Directed,47293,,,1
@DanteBrown2020,@FLOTUS,Directed,30212,,,1
@DanteBrown2020,@jimmykimmel,Directed,30211,,,1
@DanteBrown2020,@KayaJones,Directed,30209,,,1
@DanteUSAInferno,@AnnCoulter,Directed,30662,,,1
@DanteUSAInferno,@RichardBSpencer,Directed,30661,,,1
@danturnerjr,@terry_cousin,Directed,23187,,,1
@danu728,@burnerBURNER6,Directed,14010,,,1
@danu728,@FLOTUS,Directed,14014,,,1
@danu728,@jimmykimmel,Directed,14013,,,1
@danu728,@KayaJones,Directed,14011,,,1
@danu728,@proff1776,Directed,17867,,,1
@danu728,@SarahHuckabee,Directed,17869,,,1
@Danyzenmon,@RealAlexJones,Directed,54733,,,1
@dapincin,@JackPosobiec,Directed,19308,,,1
@dapolitte,@APEntertainment,Directed,36644,,,1
@DaR8iders,@Salon,Directed,18577,,,1
@Daradol1,@brianstelter,Directed,4836,,,1
@Daradol1,@espn,Directed,3963,,,1
@Daradol1,@JackPosobiec,Directed,3959,,,1
@Daradol1,@VanJones68,Directed,4837,,,1
@Daradol1,@WaltDisneyCo,Directed,3960,,,1
@DarbaDee,@AdamAddict,Directed,40507,,,1
@DarbaDee,@ANGIELEEE2,Directed,43196,,,1
@DarbaDee,@BattleChaplain,Directed,4827,,,1
@DarbaDee,@Beardtongue1912,Directed,44540,,,1
@DarbaDee,@blazerdebbie,Directed,40505,,,1
@DarbaDee,@DeannaSader,Directed,4829,,,1
@DarbaDee,@dougie1894,Directed,40506,,,1
@DarbaDee,@duckduckloose,Directed,4826,,,1
@DarbaDee,@Galleryladyana,Directed,61295,,,1
@DarbaDee,@HumanRainDelay1,Directed,15126,,,1
@DarbaDee,@justjanedoee,Directed,4823,,,1
@DarbaDee,@Lani6400,Directed,4830,,,1
@DarbaDee,@leemacveigh,Directed,57099,,,1
@DarbaDee,@Lindaba45967679,Directed,44539,,,1
@DarbaDee,@mitch_won,Directed,4824,,,1
@DarbaDee,@MsTiffPappion,Directed,15125,,,1
@DarbaDee,@No_TreadChris,Directed,15124,,,1
@DarbaDee,@soonerrick,Directed,4828,,,1
@DarbaDee,@vertigo7804,Directed,4825,,,1
@darbgs64,@NPR,Directed,46184,,,1
@darbgs64,@PatrickLawren20,Directed,46183,,,1
@DarciaT,@ABCStudios,Directed,40631,,,1
@DarciaT,@Disney,Directed,40632,,,1
@darealgreentea,@AP,Directed,2091,,,1
@darealgreentea,@the_ValleyGirl,Directed,2090,,,1
@DaRealJoePhilon,@DonCheadle,Directed,45475,,,1
@DaRealJoePhilon,@RoseanneOnABC,Directed,45476,,,1
@darhar981,@PriscillasView,Directed,60783,,,1
@dark_wisdom_,@dark_wisdom_,Directed,4714,,,1
@darkknight007US,@_jackmick_,Directed,16648,,,1
@darkknight007US,@KTHopkins,Directed,16647,,,1
@darkknight007US,@LanceFoxMcCloud,Directed,16645,,,1
@darkknight007US,@POE314PI,Directed,16646,,,1
@darkknight007US,@PressSec,Directed,16650,,,1
@darklaff,@StephenKing,Directed,24121,,,1
@DArkMEATHOOK,@NatsinNY,Directed,58062,,,1
@darkphoenixx_,@Goss30Goss,Directed,21906,,,1
@DarkQueenKeora,@Twitter,Directed,1138,,,1
@darkwatchers2,@RubinReport,Directed,34465,,,1
@DarleneHBrook,@ChickfilA,Directed,29560,,,1
@DarleneHBrook,@Disney,Directed,29557,,,1
@DarleneHBrook,@lifehaspurpose,Directed,29556,,,1
@DarlinaQ,@TwitterMoments,Directed,26009,,,1
@DarMV,@matthewamiller,Directed,20619,,,1
@DarMV,@TheRickyDavila,Directed,23575,,,1
@darrellpwest,@redsteeze,Directed,12772,,,1
@darrelplant,@Atrios,Directed,26778,,,1
@Darren_Mooney,@RobertIger,Directed,15655,,,1
@Darren4Ever,@ChelseaClinton,Directed,53972,,,1
@Darren4Ever,@KevinRizzo17,Directed,53970,,,1
@Darren4Ever,@OpenSociety,Directed,53974,,,1
@Darren4Ever,@total_janarchy,Directed,53971,,,1
@DarrenMartin5,@TedNugent,Directed,54991,,,1
@DarrenMcNaney,@AdamWagner1,Directed,47596,,,1
@darryljohnson48,@RealJamesWoods,Directed,10193,,,1
@darryljohnson48,@TalbertSwan,Directed,10191,,,1
@darryn_briggs,@scottisbell_,Directed,45299,,,1
@DarthPozo,@RealAlexJones,Directed,52109,,,1
@darthranger,@RoseanneOnABC,Directed,9686,,,1
@darthranger,@tvland,Directed,9687,,,1
@DarthYeroc,@EdKrassen,Directed,31828,,,1
@DarthYeroc,@realmikepacker,Directed,31826,,,1
@DarthYeroc,@Sarah_G_Barker,Directed,31827,,,1
@das_soup,@Amandam2941Lynn,Directed,14259,,,1
@das_soup,@andygh26,Directed,20699,,,1
@das_soup,@BethB1213,Directed,14264,,,1
@das_soup,@DcSweetbailey,Directed,20697,,,1
@das_soup,@debralynnsmith3,Directed,20700,,,1
@das_soup,@EdKrassen,Directed,32833,,,1
@das_soup,@GardenGuy82,Directed,14261,,,1
@das_soup,@lilmac511,Directed,14258,,,1
@das_soup,@Milliron681,Directed,20698,,,1
@das_soup,@Nolescharles2,Directed,14260,,,1
@das_soup,@overthewall1630,Directed,14262,,,1
@das_soup,@slperdue22,Directed,32832,,,1
@das_soup,@soonerrick,Directed,14263,,,1
@DasAxiom,@CaveatSuffrag,Directed,55591,,,1
@DasAxiom,@JakeSherman,Directed,53294,,,1
@DasAxiom,@rainbowblues61,Directed,53293,,,1
@Daseyduke1,@Disney,Directed,54570,,,1
@Daseyduke1,@MichaelSkolnik,Directed,54568,,,1
@dat916dude,@Nat_Turner_87,Directed,13799,,,1
@DataCassette,@AEnglisc,Directed,19109,,,1
@Datboymagic1,@TheTweetOfGod,Directed,56091,,,1
@DaTechGuyblog,@fox,Directed,53630,,,1
@DaTechGuyblog,@RoseanneOnABC,Directed,53631,,,1
@dave_finkle,@JesseKellyDC,Directed,3410,,,1
@Dave_Lervik,@NRATV,Directed,39269,,,1
@Dave_Lervik,@Popehat,Directed,39268,,,1
@Dave_Rosey1,@Bobbi81419399,Directed,59122,,,1
@Dave_Rosey1,@MillikenCrow,Directed,59123,,,1
@dave_spirit2001,@ClayTravis,Directed,53183,,,1
@dave_spirit2001,@espn,Directed,53186,,,1
@dave_spirit2001,@KeithOlbermann,Directed,53184,,,1
@dave_spirit2001,@MuneravenMN,Directed,53182,,,1
@dave7444,@MsBlaireWhite,Directed,50362,,,1
@DaveAhdoot,@Starbucks,Directed,5639,,,1
@daveandlisas,@marthamaccallum,Directed,17262,,,1
@daveandlisas,@RealCandaceO8,Directed,17264,,,1
@DaveBuildsStuff,@seawardt,Directed,38185,,,1
@DaveBuildsStuff,@TrumpsTime1,Directed,38184,,,1
@davecairns2015,@dosherfamily,Directed,28682,,,1
@davecairns2015,@EW,Directed,28683,,,1
@davecdnb,@Biznezz_Prez,Directed,57988,,,1
@davecdnb,@niceDonaIdTrump,Directed,57989,,,1
@davechanedm,@cbcradioq,Directed,59334,,,1
@davechanedm,@Roseanne,Directed,59335,,,1
@DaveDD1981,@TheMarkPantano,Directed,46346,,,1
@DaveDeckman,@devreal,Directed,26911,,,1
@DaveDeckman,@josie41929,Directed,26913,,,1
@DaveDeckman,@JTMYVA,Directed,26912,,,1
@DaveElseyFX,@ew,Directed,60149,,,1
@DaveEvans5555,@brianstelter,Directed,33113,,,1
@DaveEvans5555,@callumborchers,Directed,33112,,,1
@DaveEvans5555,@ToddO243,Directed,33111,,,1
@DaveHar74672918,@larrywilmore,Directed,1319,,,1
@DaveJ_Photoman,@phat_twiggy,Directed,51345,,,1
@davemillar71,@thehill,Directed,48189,,,1
@DaveMuscarella,@satanisadick,Directed,12664,,,1
@DaveMuscarella,@TheGoodGodAbove,Directed,12665,,,1
@DaveRi0T,@ChelseaClinton,Directed,45218,,,1
@DaveRi0T,@DantePer22,Directed,4456,,,1
@DaveRi0T,@LouDobbs,Directed,4460,,,1
@DaveRi0T,@mehransharmini,Directed,45216,,,1
@DaveRi0T,@mojopo,Directed,45217,,,1
@DaveRi0T,@OpenSociety,Directed,45219,,,1
@DaveRi0T,@seanhannity,Directed,4459,,,1
@DaveRi0T,@vickibazter,Directed,4457,,,1
@DaveRi0T,@vol4life999,Directed,45215,,,1
@DaveRi0T,@YoungDems4Trump,Directed,4455,,,1
@DavernSw,@clwaldo,Directed,21908,,,1
@DavernSw,@Pigletscooter,Directed,21907,,,1
@DavernSw,@ShannonLeaKO,Directed,21817,,,1
@DavernSw,@Toure,Directed,21818,,,1
@davesfathead,@WayneDupreeShow,Directed,42684,,,1
@DaveSodman,@FoxNews,Directed,43973,,,1
@DaveSodman,@jefferyclark,Directed,43972,,,1
@DaveSodman,@JessicaTarlov,Directed,43974,,,1
@DaveSodman,@MarkDice,Directed,24654,,,1
@DaveSodman,@strat_nick,Directed,43971,,,1
@DaveSodman,@tmangopchange,Directed,24653,,,1
@DaveSum69747413,@AntifaJackson3,Directed,42908,,,1
@DaveSum69747413,@BevHillsAntifa7,Directed,42906,,,1
@DaveSum69747413,@DemSocAss,Directed,42905,,,1
@DaveSum69747413,@Ebony_Dynamite,Directed,42909,,,1
@DaveSum69747413,@IePeta,Directed,42902,,,1
@DaveSum69747413,@JLenardDetroit,Directed,42901,,,1
@DaveSum69747413,@JLRD1978,Directed,42907,,,1
@Davesworld76,@FOXTV,Directed,58665,,,1
@davethepizzaguy,@derekahunter,Directed,21952,,,1
@david_d1421,@codeofvets,Directed,33971,,,1
@david_d1421,@Ellen4usa,Directed,33970,,,1
@david_d1421,@JimmyKimmelLive,Directed,23464,,,1
@david_d1421,@PressSec,Directed,33717,,,1
@david_gladu,@RubinReport,Directed,51821,,,1
@David_Hughes26,@CoachGennette,Directed,41012,,,1
@david_landis,@people,Directed,24122,,,1
@David_T_Lewis,@marthamaccallum,Directed,52065,,,1
@David_T_Lewis,@RealCandaceO,Directed,52067,,,1
@David79231082,@lookner,Directed,55027,,,1
@DavidAFrench,@dervogelfamber,Directed,18266,,,1
@DavidAFrench,@petrarchian,Directed,18267,,,1
@Davidamburns,@thehill,Directed,48937,,,1
@davidaxelrod,@Alex_Carrick,Directed,54452,,,1
@davidaxelrod,@chrislhayes,Directed,33927,,,1
@davidaxelrod,@jaketapper,Directed,33929,,,1
@davidaxelrod,@jimsciutto,Directed,33930,,,1
@davidaxelrod,@JoyAnnReid,Directed,33926,,,1
@davidaxelrod,@seanhannity,Directed,16494,,,1
@davidaxelrod,@TrueFactsStated,Directed,33928,,,1
@davidbadash,@Twitter,Directed,23360,,,1
@davidballardjr,@Batty_Replicant,Directed,51112,,,1
@davidballardjr,@DrShayPhD,Directed,51111,,,1
@davidballardjr,@geologistgreg,Directed,51113,,,1
@DavidBelk8,@DonovanColleen,Directed,43476,,,1
@DavidBelk8,@EdKrassen,Directed,43477,,,1
@DavidCarrino,@FoxNews,Directed,24928,,,1
@DavidCarrino,@genesis6090,Directed,24924,,,1
@DavidCarrino,@RoseanneOnABC,Directed,24929,,,1
@DavidCarrino,@TheTweetOfGod,Directed,24925,,,1
@DavidCr24996818,@ValerieJarrett,Directed,41907,,,1
@DavidDorame11,@abc,Directed,31996,,,1
@DavidDorame11,@Disney,Directed,44912,,,1
@DavidDorame11,@WaltDisneyCo,Directed,31998,,,1
@DavidDrRoberts,@EnahMacKenneth,Directed,31355,,,1
@DavidDrRoberts,@jfreewright,Directed,31358,,,1
@DavidDrRoberts,@sanitycheck99jfreewright,Directed,31357,,,1
@DavidDrRoberts,@TedNugent,Directed,56289,,,1
@davidehrlich,@soniasaraiya,Directed,26484,,,1
@Davidfarsel,@Barnes_Law,Directed,27410,,,1
@Davidfarsel,@JackPosobiec,Directed,47463,,,1
@Davidfarsel,@jeffgiesea,Directed,27409,,,1
@Davidfarsel,@JoyAnnReid,Directed,11463,,,1
@Davidfarsel,@MSNBC,Directed,11462,,,1
@davidfrum,@allenwallace,Directed,35684,,,1
@davidfrum,@DonaldJTrumpJr,Directed,14537,,,1
@davidfrum,@maggieNYT,Directed,33816,,,1
@davidfrum,@PolitiFact,Directed,53117,,,1
@DavidGary48,@TheGeeScott,Directed,53464,,,1
@DavidGehlhausen,@TheRoot,Directed,60113,,,1
@DavidGr78574965,@EdKrassen,Directed,36214,,,1
@DavidGr78574965,@Twitter,Directed,36216,,,1
@davidhess59,@AdrblyFe,Directed,7607,,,1
@davidhess59,@exoticgamora,Directed,5923,,,1
@davidhess59,@funder,Directed,5921,,,1
@davidhess59,@GaladrielResist,Directed,5922,,,1
@davidhess59,@GOP,Directed,5918,,,1
@davidhess59,@HouseGOP,Directed,5919,,,1
@davidhess59,@keanothedog,Directed,5915,,,1
@davidhess59,@MamaRose2017,Directed,5916,,,1
@davidhess59,@SenGillibrand,Directed,5920,,,1
@DavidHLoomis,@BretBaier,Directed,17477,,,1
@DavidHLoomis,@dailybriefing,Directed,17474,,,1
@DavidHLoomis,@DanaPerino,Directed,17475,,,1
@DavidHLoomis,@FoxNews,Directed,17476,,,1
@DavidHLoomis,@KevinCate,Directed,17473,,,1
@DavidHo27982457,@DaveyDaisy2,Directed,18204,,,1
@DavidHo27982457,@ryanfeinberg407,Directed,18206,,,1
@DavidHo27982457,@thenatureboiiii,Directed,18205,,,1
@DavidHo27982457,@therealroseanneRVAwonk,Directed,21864,,,1
@DavidHo27982457,@undhockeyfan,Directed,18203,,,1
@DavidHo27982457,@wenhutton,Directed,18202,,,1
@DavidHonaker79,@the,Directed,5727,,,1
@DavidHonaker79,@THEsaragilbert,Directed,5726,,,1
@DavidL_Hill,@LunaLuvgood2017,Directed,10133,,,1
@DavidLance3,@blackishabc,Directed,24664,,,1
@DavidLango,@AntPhillips535,Directed,23833,,,1
@DavidLango,@iHaleyJ,Directed,23837,,,1
@DavidLango,@JessHar96703753,Directed,23834,,,1
@DavidLango,@TC_resistance,Directed,23835,,,1
@DavidLimbaugh,@ChelseaClinton,Directed,45432,,,1
@DavidMajak,@Biracial_Chick,Directed,42924,,,1
@DavidMajak,@KingofLast,Directed,42923,,,1
@DavidNaimon,@YousefMunayyer,Directed,6912,,,1
@DavidPo63004202,@AmericanGirl815,Directed,38933,,,1
@DavidPoland,@LynchValentine,Directed,25632,,,1
@DavidPoland,@THEsaragilbert,Directed,15479,,,1
@DavidRa6319,@THEsaragilbert,Directed,22645,,,1
@DavidRHM_,@AP,Directed,35530,,,1
@DavidRHM_,@JoeWhite711,Directed,35529,,,1
@DavidRutledge8,@EdKrassen,Directed,57283,,,1
@DavidRutledge8,@FOXTV,Directed,50402,,,1
@DavidRutledge8,@gwenduck7,Directed,50398,,,1
@DavidRutledge8,@MirrorMirror05,Directed,50399,,,1
@DavidRutledge8,@realmikepacker,Directed,57281,,,1
@DavidRutledge8,@Sarah_G_Barker,Directed,57282,,,1
@DavidRutledge8,@TwitterMoments,Directed,50400,,,1
@Davids_66F100,@2Samuel2222,Directed,61642,,,1
@Davids_66F100,@ArnoldZiffle18,Directed,61639,,,1
@Davids_66F100,@countrysherry,Directed,61636,,,1
@Davids_66F100,@DatoFreddy,Directed,61638,,,1
@Davids_66F100,@moej4242,Directed,61637,,,1
@Davids_66F100,@RealBiddle,Directed,61640,,,1
@Davids_66F100,@relentlessseed,Directed,61643,,,1
@Davids_66F100,@thomaspearc3120,Directed,61641,,,1
@Davids_66F100,@TMURPH88,Directed,61635,,,1
@davidsaulacosta,@RoseanneOnABC,Directed,50925,,,1
@DavidSchultz53,@LadyBabs07,Directed,52368,,,1
@DavidSpacewad,@JTMYVA,Directed,38298,,,1
@DavidSpacewad,@TaaDaaMiranda,Directed,38297,,,1
@davidthomvs,@macjeannie,Directed,54415,,,1
@davidthomvs,@pattike07630898,Directed,52693,,,1
@DavidUzumeri,@Nick_Hanover,Directed,11230,,,1
@DavinDuhamel,@DonCheadle,Directed,24165,,,1
@DavinDuhamel,@niffer1283,Directed,24164,,,1
@DavinDuhamel,@RoseanneOnABC,Directed,24166,,,1
@davis1988will,@DeneenBorelli',Directed,7809,,,1
@DavisRindi,@atrupar,Directed,18363,,,1
@DavKin1116,@Disney,Directed,20433,,,1
@DavKin1116,@JoeNBC,Directed,20431,,,1
@davM1A1,@almostjingo,Directed,23317,,,1
@DavMicRot,@El_0Hh,Directed,11378,,,1
@Dawn_DeMore1,@Disney,Directed,48789,,,1
@Dawn_DeMore1,@LisaSmith4680,Directed,48788,,,1
@Dawn5910,@iamwandasykes,Directed,34414,,,1
@Dawn5910,@RoseanneOnABC,Directed,34415,,,1
@Dawn87568143,@BBCBreaking,Directed,9501,,,1
@DawnB25026955,@Alisand3,Directed,46102,,,1
@DawnB25026955,@AP,Directed,18221,,,1
@DawnB25026955,@harjo111,Directed,46101,,,1
@DawnB25026955,@OliverMcGee,Directed,46103,,,1
@DawnB25026955,@SaraCarterDC,Directed,18222,,,1
@dawnbuesing,@MarkSZaidEsq,Directed,11137,,,1
@dawnbuesing,@T_S_P_O_O_K_Y,Directed,11139,,,1
@DawnC331,@deadline,Directed,11288,,,1
@DawnCuny,@THEsaragilbert,Directed,11522,,,1
@DawnCuny,@TomArnold,Directed,11521,,,1
@dawnharden1,@NYDailyNews,Directed,24472,,,1
@DawnMacc,@ChelseaClinton,Directed,47266,,,1
@DawnMacc,@mehransharmini,Directed,47567,,,1
@DawnMacc,@mojopo,Directed,47568,,,1
@DawnMacc,@OpenSociety,Directed,47267,,,1
@dawnmarieterry,@enews,Directed,43962,,,1
@dayele,@FlashBrownxxx,Directed,22306,,,1
@dayele,@TalbertSwan,Directed,22305,,,1
@dayele,@ValerieJarrett,Directed,22308,,,1
@DayGypsytejas,@FoxNews,Directed,50959,,,1
@DayGypsytejas,@JessicaTarlov,Directed,50960,,,1
@DayJreamer,@filmystic,Directed,18719,,,1
@DayJreamer,@KatyTurNBC,Directed,15366,,,1
@DayJreamer,@MSNBC,Directed,15367,,,1
@DaylieKartunes,@AoDespair,Directed,46634,,,1
