Id,Label,timeset,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,tweets,mentions,pro
@darbgs64,,,133,9,0.22398,0.245582,0,,,
@PatrickLawren20,,,133,0,0,0,0,,,
@DarciaT,,,474,8,0.283031,0.322328,0,,,
@ABCStudios,,,474,0,0,0,0,,,
@Darcman,,,1774,9,0.239429,0.260432,0,,,
@darealgreentea,,,2651,9,0.256005,0.28844,0,,,
@the_ValleyGirl,,,2651,0,0,0,0,,,
@DaRealJoePhilon,,,474,8,0.284264,0.323342,0,,,
@DarfhDan,,,1775,8,0.282383,0.319626,0,,,
@darhar981,,,1776,1,1,1,0,,,
@PriscillasView,,,1776,0,0,0,0,0,1,3
@DariusDeon,,,1777,8,0.282383,0.319626,0,1,0,1
@dark_wisdom_,,,1778,0,0,0,0,,,
@darkknight007US,,,2774,8,0.285807,0.328946,0,1,0,3
@_jackmick_,,,2774,0,0,0,0,0,1,3
@LanceFoxMcCloud,,,2774,0,0,0,0,0,1,3
@POE314PI,,,2774,0,0,0,0,0,1,3
@darklaff,,,2687,1,1,1,0,,,
@DArkMEATHOOK,,,1779,1,1,1,0,,,
@NatsinNY,,,1779,0,0,0,0,,,
@DarkMoonShining,,,1780,8,0.282383,0.319626,0,,,
@darkphoenixx_,,,403,1,1,1,0,,,
@DarkQueenKeora,,,61,8,0.282566,0.320773,0,,,
@darkwatchers2,,,49,10,0.198096,0.211298,0,,,
@DarleneHBrook,,,96,8,0.283959,0.325415,4,,,
@ChickfilA,,,96,0,0,0,0,,,
@lifehaspurpose,,,96,8,0.283031,0.322328,2,1,0,3
@DarleneReilly19,,,1781,9,0.246328,0.270269,0,,,
@DarlinaQ,,,345,9,0.242122,0.268813,0,,,
@Darmaggi,,,1782,8,0.282383,0.319626,0,,,
@DarMV,,,73,10,0.183382,0.198286,0,,,
@Darnish,,,1783,8,0.282383,0.319626,0,,,
@daronamoe,,,1784,8,0.282383,0.319626,0,,,
@darrellpwest,,,3608,1,1,1,0,,,
@darrelplant,,,1785,1,1,1,0,1,0,3
@Atrios,,,1785,0,0,0,0,0,1,3
@Darren_Mooney,,,133,9,0.233655,0.25837,0,1,0,1
@Darren4Ever,,,54,8,0.284231,0.326158,0,1,0,3
@DarrenMartin5,,,663,9,0.223054,0.242715,0,,,
@DarrenMcNaney,,,232,9,0.220596,0.238429,0,,,
@DarrylBodkin,,,1786,8,0.282383,0.319626,0,,,
@darryljohnson48,,,1899,8,0.283959,0.323706,0,,,
@darryn_briggs,,,49,8,0.282848,0.321183,0,1,0,1
@Darsbitch,,,1787,8,0.282383,0.319626,0,,,
@darsi_salmon,,,1788,8,0.282383,0.319626,0,,,
@Darth_Niwdo_Og,,,1789,8,0.282383,0.319626,0,,,
@DarthPozo,,,9,8,0.290861,0.326444,0,1,0,3
@darthranger,,,474,9,0.246746,0.272945,1,,,
@DarthYeroc,,,61,8,0.284326,0.325225,0,1,0,1
@daryllynnk,,,1790,8,0.282383,0.319626,0,1,0,3
@das_soup,,,4323,8,0.300695,0.35007,0,,,
@DcSweetbailey,,,4323,8,0.295071,0.338804,4,1,0,3
@lilmac511,,,4323,8,0.294118,0.337133,0.111111,,,
@Nolescharles2,,,4323,0,0,0,0,,,
@slperdue22,,,3608,8,0.287476,0.330453,612.861111,1,0,3
@Dasani_01,,,1791,8,0.282383,0.319626,0,,,
@DasAxiom,,,4323,8,0.284785,0.325321,0,,,
@rainbowblues61,,,4323,0,0,0,0,,,
@Daseyduke1,,,96,8,0.286934,0.330337,0,1,0,5
@Dash_Kid,,,1792,8,0.282383,0.319626,0,,,
@dat916dude,,,1793,1,1,1,0,,,
@Nat_Turner_87,,,1793,0,0,0,0,,,
@DataCassette,,,1794,1,1,1,0,,,
@AEnglisc,,,1794,0,0,0,0,,,
@Datboymagic1,,,5314,8,0.297943,0.338397,0,,,
@DaTechGuyblog,,,96,1,1,1,0,1,0,3
@DatzMzJacks2U,,,1795,8,0.282383,0.319626,0,,,
@dave_finkle,,,3608,1,1,1,0,,,
@Dave_Lervik,,,2010,1,1,1,0,1,0,3
@Popehat,,,2010,0,0,0,0,0,1,3
@Dave_Rosey1,,,3370,8,0.283592,0.323137,0,,,
@Bobbi81419399,,,3370,0,0,0,0,,,
@dave_spirit2001,,,133,8,0.308123,0.348363,58.416667,,,
@MuneravenMN,,,61,8,0.284326,0.325225,14,1,0,1
@dave7444,,,1796,1,1,1,0,,,
@MsBlaireWhite,,,1796,0,0,0,0,,,
@DaveAhdoot,,,1899,1,1,1,0,,,
@daveandlisas,,,174,8,0.283592,0.323137,0,,,
@RealCandaceO8,,,174,0,0,0,0,,,
@DaveBuildsStuff,,,3370,8,0.284994,0.324868,0,,,
@seawardt,,,3370,0,0,0,0,,,
@davecairns2015,,,474,8,0.283312,0.322733,0,,,
@dosherfamily,,,474,0,0,0,0,,,
@davechanedm,,,73,1,1,1,0,,,
@cbcradioq,,,73,0,0,0,0,,,
@DaveDD1981,,,474,8,0.283398,0.3229,0,,,
@DaveDeckman,,,1978,8,0.297297,0.333152,0,,,
@devreal,,,1978,8,0.290473,0.330253,62.6,,,
@DaveElseyFX,,,5381,1,1,1,0,,,
@DaveEvans5555,,,2687,9,0.2245,0.247969,0,,,
@ToddO243,,,2687,9,0.2245,0.247969,0,,,
@davefeinman,,,1797,8,0.282383,0.319626,0,1,0,3
@DaveHar74672918,,,1798,1,1,1,0,,,
@larrywilmore,,,1798,0,0,0,0,,,
@DaveJ_Photoman,,,1799,1,1,1,0,,,
@phat_twiggy,,,1799,0,0,0,0,,,
@DaveJohn1955,,,1800,9,0.246328,0.270269,0,,,
@davekarr1111,,,1801,8,0.282383,0.319626,0,,,
@davelavery,,,1802,9,0.246328,0.270269,0,,,
@Davemart123,,,1803,9,0.239429,0.260432,0,1,0,3
@davemillar71,,,133,9,0.234661,0.258242,0,,,
@DaveMuscarella,,,5962,8,0.284876,0.324845,0,1,0,1
@satanisadick,,,5962,8,0.284876,0.324845,0,0,1,3
@davenewyork,,,1804,8,0.294197,0.332432,0,,,
@DavePav312,,,1805,9,0.239429,0.260432,0,,,
@DaveRi0T,,,663,8,0.290719,0.338141,19,1,1,3
@DantePer22,,,663,0,0,0,0,0,2,3
@vol4life999,,,54,8,0.287363,0.329296,0,1,1,3
@DavernSw,,,1253,8,0.293493,0.338629,8,0,1,3
@clwaldo,,,1253,0,0,0,0,,,
@Pigletscooter,,,1253,8,0.297643,0.346359,43.383333,2,1,3
@daveroynesf,,,1806,8,0.282383,0.319626,0,,,
@davesfathead,,,474,8,0.283398,0.3229,0,,,
@DaveSodman,,,73,8,0.302575,0.343801,0,,,
@strat_nick,,,73,0,0,0,0,,,
@tmangopchange,,,474,8,0.30663,0.355532,593.742857,3,0,3
@DavesSweeps,,,1807,8,0.282383,0.319626,0,1,0,3
@DaveSum69747413,,,2687,8,0.290992,0.340068,0,,,
@AntifaJackson3,,,2687,0,0,0,0,0,3,3
@BevHillsAntifa7,,,2687,0,0,0,0,0,3,3
@DemSocAss,,,2687,8,0.290992,0.340068,2.166667,1,2,5
@Ebony_Dynamite,,,2687,8,0.291938,0.345636,22.666667,0,3,3
@IePeta,,,2687,8,0.29118,0.341181,4.666667,1,3,3
@JLenardDetroit,,,2687,8,0.290427,0.338397,0.25,,,
@JLRD1978,,,2687,8,0.283129,0.321592,14,0,3,3
@Davesworld76,,,345,8,0.282933,0.322302,0,1,0,3
@davethepizzaguy,,,49,10,0.199726,0.21393,0,1,0,3
@derekahunter,,,49,9,0.249001,0.276653,443.866667,0,1,3
@DaveWright1968,,,1808,8,0.282383,0.319626,0,,,
@daveyyy_b,,,1809,8,0.282383,0.319626,0,1,0,3
@davi_926,,,1810,8,0.282383,0.319626,0,,,
@codeofvets,,,1426,0,0,0,0,,,
@Ellen4usa,,,1426,0,0,0,0,,,
@david_gladu,,,49,10,0.198096,0.211298,0,,,
@David_Hughes26,,,1811,1,1,1,0,1,0,3
@CoachGennette,,,1811,0,0,0,0,,,
@david_landis,,,61,10,0.184222,0.197568,0,,,
@David_T_Lewis,,,174,8,0.283312,0.322733,0,1,0,5
@David79231082,,,133,1,1,1,0,,,
@David98223,,,1812,8,0.282383,0.319626,0,1,0,1
@dervogelfamber,,,3608,0,0,0,0,,,
@petrarchian,,,3608,0,0,0,0,,,
@Davidamburns,,,133,9,0.234661,0.258242,0,1,0,5
@DavidAMorse1701,,,1813,8,0.282383,0.319626,0,1,0,3
@DavidAWeiner,,,1814,8,0.282383,0.319626,0,1,0,1
@Alex_Carrick,,,49,0,0,0,0,,,
@jimsciutto,,,49,0,0,0,0,,,
@TrueFactsStated,,,49,0,0,0,0,,,
@davidbadash,,,61,1,1,1,0.5,,,
@davidballardjr,,,1253,8,0.28554,0.32733,0,,,
@DavidBelk8,,,61,8,0.283582,0.323281,0,1,0,3
@DavidBrentMovie,,,1815,8,0.282383,0.319626,0,,,
@DavidCarrino,,,5314,8,0.299401,0.343201,0,,,
@genesis6090,,,5314,8,0.297943,0.338397,0,,,
@davidchill46,,,1816,8,0.282383,0.319626,0,1,0,3
@DavidCr24996818,,,345,1,1,1,0,1,0,5
@DavidDorame11,,,474,8,0.283117,0.324214,0,,,
@DavidDrRoberts,,,663,8,0.286078,0.327646,0,1,0,1
@EnahMacKenneth,,,663,0,0,0,0,0,1,3
@sanitycheck99jfreewright,,,663,0,0,0,0,,,
@davidehrlich,,,1817,1,1,1,0,,,
@soniasaraiya,,,1817,0,0,0,0,1,0,3
@Davidfarsel,,,133,9,0.271218,0.305894,0,1,0,5
@jeffgiesea,,,133,1,1,1,4,,,
@DavidFCorrado1,,,3558,8,0.282383,0.319626,0,1,0,1
@allenwallace,,,49,0,0,0,0,,,
@PolitiFact,,,49,0,0,0,0,,,
@DavidGary48,,,1818,8,0.286745,0.329193,0,,,
@TheGeeScott,,,1818,0,0,0,0,,,
@DavidGehlhausen,,,345,2,0.571429,0.625,0,,,
@DavidGr78574965,,,61,8,0.283485,0.324022,2.5,,,
@davidhazlett27,,,1819,8,0.282383,0.319626,0,,,
@davidhess59,,,73,9,0.255556,0.292171,0,,,
@AdrblyFe,,,73,0,0,0,0,,,
@davidhieber,,,1820,8,0.282383,0.319626,0,,,
@DavidHLoomis,,,73,9,0.230205,0.25568,0,1,0,3
@DavidHo27982457,,,3370,8,0.288706,0.333752,0,1,0,3
@DaveyDaisy2,,,3370,0,0,0,0,0,1,3
@therealroseanneRVAwonk,,,3370,0,0,0,0,,,
@wenhutton,,,3370,0,0,0,0,0,1,3
@DavidHo66029379,,,1821,1,1,1,0,,,
@DavidHonaker79,,,61,9,0.223644,0.24518,0,,,
@the,,,61,0,0,0,0,0,1,3
@davidjscott5,,,1822,8,0.282383,0.319626,0,1,0,1
@DavidL_Hill,,,1899,9,0.217011,0.240127,442,1,0,1
@DavidLance3,,,345,1,1,1,0,,,
@DavidLango,,,786,8,0.284971,0.326462,0,1,0,1
@AntPhillips535,,,786,0,0,0,0,0,1,3
@iHaleyJ,,,786,0,0,0,0,0,1,3
@DavidLimbaugh,,,54,8,0.282933,0.321538,1.5,,,
@DavidMajak,,,1823,1,1,1,0,,,
@Biracial_Chick,,,1823,0,0,0,0,,,
@KingofLast,,,1823,0,0,0,0,,,
@DavidMWilliam01,,,1824,8,0.282383,0.319626,0,,,
@DavidNaimon,,,1825,2,0.666667,0.75,0,,,
@YousefMunayyer,,,1825,1,1,1,1,,,
@DavidPo63004202,,,608,8,0.294673,0.33396,0,,,
@DavidPoland,,,1560,8,0.283766,0.323662,0,,,
@LynchValentine,,,1560,0,0,0,0,,,
@DavidRa6319,,,1560,9,0.223246,0.243449,0,,,
@DavidRHM_,,,2651,8,0.306882,0.349177,0,1,0,3
@JoeWhite711,,,2651,0,0,0,0,0,1,3
@DavidRutledge8,,,61,8,0.297004,0.343018,0,,,
@gwenduck7,,,61,0,0,0,0,,,
@Davids_66F100,,,96,9,0.225677,0.255393,0,,,
@2Samuel2222,,,96,0,0,0,0,,,
@ArnoldZiffle18,,,96,0,0,0,0,,,
@DatoFreddy,,,96,0,0,0,0,,,
@moej4242,,,96,9,0.225126,0.254301,2,,,
@RealBiddle,,,96,0,0,0,0,,,
@relentlessseed,,,96,0,0,0,0,,,
@thomaspearc3120,,,96,0,0,0,0,,,
@TMURPH88,,,96,0,0,0,0,,,
@davidsaulacosta,,,474,1,1,1,0,,,
@DavidSchultz53,,,3370,8,0.284084,0.325773,0,2,0,4
@DavidSpacewad,,,1978,8,0.283775,0.323517,0,,,
@TaaDaaMiranda,,,1978,0,0,0,0,,,
@davidthomvs,,,345,8,0.283312,0.322733,2,,,
@macjeannie,,,345,0,0,0,0,,,
@pattike07630898,,,345,0,0,0,0,,,
@DavidUzumeri,,,1826,1,1,1,0,,,
@Nick_Hanover,,,1826,1,1,1,0,,,
@davidzee4444,,,1827,8,0.282383,0.319626,0,,,
@davieyo,,,1828,9,0.239692,0.261961,0,1,0,3
@DavinDuhamel,,,474,8,0.284718,0.324849,0,,,
@davis1988will,,,3370,1,1,1,1,0,1,3
@DeneenBorelli',,,3370,0,0,0,0,,,
@DavisAgeda,,,1829,8,0.282383,0.319626,0,,,
@DavisRindi,,,9,8,0.284054,0.322971,0,,,
@DavKin1116,,,96,9,0.250431,0.278832,0,,,
@davM1A1,,,49,8,0.289021,0.331557,0,1,0,1
@El_0Hh,,,73,8,0.282383,0.319626,0,,,
@Dawaji79,,,1830,8,0.282383,0.319626,0,1,0,3
@Dawg191919,,,1831,8,0.282383,0.319626,0,,,
@dawn_winland,,,1832,8,0.286277,0.327654,0,,,
@Dawn11681,,,1833,1,1,1,0,,,
@Dawn5910,,,474,9,0.223246,0.244213,0,,,
@Dawn87568143,,,9,8,0.284142,0.323137,0,,,
@dawnarella1221,,,1834,8,0.282566,0.320773,0,,,
@DawnB25026955,,,2651,8,0.313517,0.362883,7,1,0,5
@Alisand3,,,2651,0,0,0,0,0,1,3
@dawnbn,,,1835,8,0.282383,0.319626,0,,,
@dawnbuesing,,,9,8,0.284522,0.324358,0,1,0,3
@DawnC331,,,1836,1,1,1,0,,,
@deadline,,,1836,0,0,0,0,0,2,3
@DawnCuny,,,96,8,0.286654,0.327157,0,1,0,3
@DawnDesisto,,,1837,8,0.294197,0.332432,0,1,0,3
@dawnharden1,,,345,8,0.285527,0.324574,0,,,
@DawnMacc,,,54,8,0.285894,0.327145,0,2,0,3
@dawnmarieterry,,,474,2,0.666667,0.75,0,1,0,3
@DawnparksDawn,,,1838,8,0.282383,0.319626,0,1,0,3
@dawnsaffron,,,1839,8,0.282383,0.319626,0,1,0,3
@DawnsueB,,,1840,8,0.282383,0.319626,0,,,
@daydream423,,,1841,8,0.282383,0.319626,0,,,
@DayGypsytejas,,,73,9,0.228512,0.248724,0,,,
@DayJreamer,,,3608,8,0.286649,0.329088,303.559524,1,1,3
@DaylieKartunes,,,49,9,0.242295,0.274547,0,,,
@GideonResnick,,,49,0,0,0,0,0,1,3
@DaynaJai,,,96,2,0.636364,0.714286,0,,,
@dayofwine,,,1842,8,0.282383,0.319626,0,1,0,1
@DayShift_NoWknd,,,1843,1,1,1,0,,,
@DayYola89,,,1844,8,0.282383,0.319626,0,,,
@DB_Coupe,,,3597,8,0.282848,0.321183,0,0,2,3
@db580c9031f64fc,,,1560,8,0.283301,0.322111,0,,,
@dbaaryj,,,133,1,1,1,0,,,
@DBDuke2,,,174,8,0.283312,0.322733,0,1,0,1
@dbelote,,,1845,8,0.282383,0.319626,0,,,
@dbender54,,,1846,8,0.282383,0.319626,0,,,
@Dbianch,,,1560,8,0.283301,0.322111,0,,,
@DBolinMartin,,,1847,8,0.282383,0.319626,0,,,
@dbowen5,,,1560,9,0.223644,0.24518,0,,,
@00Luie00,,,1560,0,0,0,0,,,
@dbroad_13,,,9,8,0.285164,0.327006,0,1,0,3
@BradMossEsq,,,9,0,0,0,0,0,3,3
@Deplorable69CA,,,9,0,0,0,0,0,1,3
@DBSB50,,,3370,8,0.28632,0.329754,0,,,
@TravisStarley,,,3370,8,0.288332,0.336456,949.5,0,3,3
@dbsdey681,,,1848,1,1,1,0,1,0,3
@dbtindall,,,1849,9,0.246328,0.270269,0,,,
@dbtjenn,,,96,8,0.283505,0.322024,0,,,
@dburnham56,,,5314,8,0.297943,0.338397,0,,,
@dbyrne28,,,1850,8,0.282383,0.319626,0,,,
@DCalhounActor,,,2651,10,0.185436,0.203444,0,1,0,3
@RGO_Ryan,,,2651,10,0.185169,0.202765,1,0,1,3
@dcalrider,,,1426,8,0.284421,0.326948,0,,,
@gracefulwords,,,1426,0,0,0,0,,,
@dcarvajalfl,,,1851,8,0.282383,0.319626,0,1,0,3
@dcd51,,,4039,9,0.220989,0.239407,0,,,
@FCC,,,133,0,0,0,0,,,
@dchancellor2156,,,1852,1,1,1,0,1,0,1
@DChase707,,,5314,8,0.297943,0.338397,0,,,
@dcherring,,,9,1,1,1,2,,,
@dcjhw,,,1853,8,0.282383,0.319626,0,,,
@dckerstars,,,1854,1,1,1,0,,,
@DCMiaMia,,,9,10,0.199378,0.217589,0,,,
@dcodea,,,3112,1,1,1,0,1,0,5
@Dcoffey56Donna,,,96,9,0.238555,0.273298,0,,,
@ChristieC733,,,96,0,0,0,0,,,
@dcplywood,,,474,8,0.286275,0.329697,0,,,
@DCraigUSA,,,1855,8,0.282383,0.319626,0,1,0,5
@dcska,,,133,8,0.283312,0.322733,0,,,
@ImperatorTruth,,,133,0,0,0,0,,,
@wienerherzog2,,,133,0,0,0,0,,,
@steesu,,,4323,0,0,0,0,0,1,3
@dcummi,,,1856,8,0.282383,0.319626,0,1,0,1
@DCxThree,,,4323,8,0.294276,0.336706,0,1,0,5
@Trumplestiltski,,,4323,0,0,0,0,0,1,3
@DD_Fuller,,,1857,8,0.282566,0.320773,0,,,
@ddanno39,,,1858,8,0.282383,0.319626,0,1,0,1
@ddavids1971,,,1859,8,0.282848,0.321183,0,,,
@whiteknight1024,,,1859,0,0,0,0,0,1,3
@ddendz,,,1860,1,1,1,0,,,
@ddickersondc,,,345,9,0.242122,0.268813,0,,,
@ddn120120,,,2774,9,0.221382,0.240191,0,,,
@DDrumpf16,,,133,8,0.284695,0.324845,0,1,0,3
@dds_1488,,,1861,8,0.282383,0.319626,0,,,
@dds_shaffer4,,,1862,1,1,1,0,,,
@DispatchAlerts,,,1862,0,0,0,0,,,
@DDs_Voice,,,1863,8,0.282383,0.319626,0,,,
@DDThatsRight,,,2774,9,0.268473,0.303602,0,,,
@De_U_cE,,,1864,8,0.282383,0.319626,0,,,
@DE8ITSQVADDJOEE,,,4039,1,1,1,0,1,0,3
@deacongusset,,,4323,8,0.29028,0.329107,0,1,0,3
@deadbeatloans,,,1865,8,0.282383,0.319626,0,1,0,3
@DeadGuy_Chicago,,,133,2,0.666667,0.75,0,1,0,3
@Deadheart1121,,,474,8,0.283959,0.323896,0,,,
@DeaditeWest,,,73,8,0.283592,0.323137,0,,,
@DEADLINE,,,73,8,0.283766,0.324158,934.642857,1,0,3
@deadpirate,,,1866,1,1,1,0,,,
@MAURICELAMARCHE,,,1866,0,0,0,0,,,
@TonyGreyfox,,,1866,0,0,0,0,,,
@DeadPixel1134,,,1867,8,0.282383,0.319626,0,,,
@DeadWoodMedia1,,,1868,8,0.282383,0.319626,0,,,
@deaf_robot,,,96,10,0.199003,0.215461,0,,,
@Ms_SJWprincess,,,96,0,0,0,0,,,
@deal_geri,,,474,8,0.283312,0.322733,0,1,0,3
@Condor_Law,,,474,0,0,0,0,0,1,3
@koboots,,,474,0,0,0,0,0,1,3
@dean_argiris,,,3370,8,0.286718,0.324886,0,,,
@deancasIut,,,345,1,1,1,0,,,
@DeanedriggsDean,,,345,8,0.297919,0.334228,0,,,
@DeannaDeanna061,,,73,9,0.228392,0.247577,0,,,
@SaraV20166,,,4323,8,0.297741,0.342469,0.333333,1,0,5
@deanne_K9,,,4800,8,0.283312,0.322733,0,,,
@SaneDaysFan,,,4800,0,0,0,0,0,1,3
@deannspence65,,,1869,8,0.282383,0.319626,0,,,
@deanpaterno,,,1870,1,1,1,0,,,
@deans0114,,,1871,1,1,1,0,1,0,1
@AV_snarkeyes,,,1871,0,0,0,0,0,1,3
@EricMertz_KC,,,1871,0,0,0,0,0,1,3
@heartsabustin,,,1871,0,0,0,0,0,1,3
@iamisgo11,,,1871,0,0,0,0,0,1,3
@IhszNaomi,,,1871,0,0,0,0,0,1,3
@meggymish,,,1871,0,0,0,0,0,1,3
@NestorRedux,,,1871,0,0,0,0,0,1,3
@priebjm,,,1871,0,0,0,0,0,1,3
@DearthSandra,,,1872,8,0.282383,0.319626,0,1,0,1
@deathbymetal74,,,1873,8,0.282383,0.319626,0,1,0,3
@Deatheater4hire,,,3608,8,0.28534,0.323427,0,,,
@DeathNhd,,,1874,8,0.282383,0.319626,0,,,
@Deb_Clink,,,49,9,0.248437,0.275295,0,,,
@therealroseanneava,,,49,0,0,0,0,,,
@deb_eggles,,,1875,8,0.282383,0.319626,0,1,0,1
@deb_heinz,,,1560,8,0.286361,0.328308,0,,,
@Kenshiro73,,,1560,8,0.286745,0.329193,15.7,,,
@deb_maddy,,,345,8,0.282848,0.321183,0,,,
@ArtistGailM,,,345,0,0,0,0,,,
@DEB_PolkaDot,,,61,8,0.283582,0.323281,0,,,
@Deb_Senteno,,,1876,8,0.282383,0.319626,0,1,0,1
@deb12857,,,1877,8,0.282383,0.319626,0,,,
@deb3ms,,,3370,9,0.221662,0.242486,3,1,0,3
@Gokaiger_Ranger,,,3370,8,0.282848,0.321183,224,0,3,3
@Kayluvsredwings,,,3370,8,0.283871,0.323539,226,0,2,3
@deb837,,,1878,8,0.282383,0.319626,0,,,
@DebAdadj71,,,133,8,0.29911,0.343113,0,,,
@Debbie227,,,1879,8,0.282566,0.320773,0,,,
@DebbieAAldrich,,,3597,8,0.287213,0.330724,0,0,1,3
@JimmyKimmels,,,3597,0,0,0,0,0,1,3
@DebbieHenders19,,,345,8,0.28275,0.321156,0,,,
@DebbieJ04376235,,,1880,8,0.282848,0.321183,0,1,0,3
@80Duck,,,1880,0,0,0,0,0,1,3
@debbielee1956,,,1881,8,0.282383,0.319626,0,,,
@DebbieM47927655,,,1560,8,0.283301,0.322111,0,,,
@debbiemartin123,,,5429,8,0.282383,0.319626,0,1,0,5
@DebbieRhoden57,,,1882,1,1,1,0,,,
@DebbieS29832214,,,174,8,0.287869,0.333388,0,1,0,1
@debbiesidener2,,,54,8,0.282566,0.320773,0.833333,,,
@debbiesideris,,,474,8,0.285714,0.326851,310.161905,0,2,3
@Debbietazz,,,1883,8,0.282383,0.319626,0,1,0,1
@DebCat12,,,1884,8,0.282383,0.319626,0,,,
@DebChickadel,,,1885,8,0.282848,0.321183,0,,,
@ErnestNepa,,,1885,0,0,0,0,,,
@debclay5153,,,1886,8,0.282383,0.319626,0,,,
@debcos54,,,133,9,0.234191,0.261211,0,,,
@debenjoylife,,,1560,9,0.223246,0.243449,0,1,0,3
@DebHunseder1,,,1887,8,0.282383,0.319626,0,,,
@Debi1208,,,2010,8,0.283398,0.3229,0,,,
@KeriKids,,,2010,8,0.282933,0.321347,0,,,
@debiannj,,,1560,9,0.223644,0.24518,0,,,
@DebianRocks,,,1888,8,0.282383,0.319626,0,,,
@debilu2,,,2010,9,0.234301,0.261059,9.125,1,0,3
@Dalmatio,,,2010,0,0,0,0,,,
@DebJC00l,,,1889,8,0.294197,0.332432,0,1,0,1
@debjones334,,,1890,8,0.282383,0.319626,0,1,0,5
@DebKroll,,,49,1,1,1,0,,,
@Debleespecial,,,1426,8,0.283871,0.322781,0,1,0,5
@DebLouLit,,,61,2,0.75,0.833333,0,,,
@joshdcaplan,,,61,1,1,1,1.5,0,1,3
@debmisscue,,,73,9,0.240132,0.262668,0,1,0,1
@debmurphykerr,,,3370,8,0.287444,0.326771,0,,,
@DebohBrown,,,1560,9,0.224834,0.250326,0,1,0,3
@Dsargea,,,1560,0,0,0,0,,,
@Spyhuntress,,,1560,0,0,0,0,,,
@DeboMaholo,,,1891,8,0.282383,0.319626,0,,,
@debora_calderon,,,1892,8,0.282383,0.319626,0,,,
@Deborah47527199,,,1253,9,0.225873,0.248695,0,,,
@Deborah83746544,,,1893,8,0.282383,0.319626,0,1,0,1
@deborahhallsted,,,1894,8,0.282383,0.319626,0,,,
@deborahm10,,,3112,8,0.284802,0.323671,0,,,
@et9028,,,3112,8,0.28599,0.330016,17,1,1,3
@DeborahMc64,,,1895,8,0.282383,0.319626,0,,,
@DeborahPagano2,,,1896,1,1,1,0,,,
@DerekCressman,,,1896,0,0,0,0,,,
@DeborahtheCook,,,5314,8,0.297943,0.338397,0,,,
@DeborahVonBrod,,,1897,8,0.282848,0.321183,0,1,0,3
@JackieFarnham,,,1897,0,0,0,0,0,1,3
@debortiz57,,,1898,8,0.282383,0.319626,0,1,0,1
@DebParton1,,,1899,8,0.287377,0.331216,0,,,
@Havok_2O18,,,1899,0,0,0,0,0,3,3
@MaraJade_2017,,,1899,8,0.295828,0.3397,236.25,0,2,3
@NatCookResists,,,1899,8,0.283398,0.3229,26.083333,0,2,3
@TheSWPrincess,,,1899,8,0.287469,0.33228,57,0,3,3
@DebraAn75068838,,,5962,8,0.28441,0.323296,0,,,
@DebraDauzat,,,1900,8,0.282383,0.319626,0,,,
@DebrahBennett1,,,1901,8,0.282383,0.319626,0,1,0,1
@DebraLane_,,,1902,8,0.282383,0.319626,0,1,0,1
@Debramax,,,1903,8,0.282383,0.319626,0,,,
@DebraMMason1,,,54,8,0.283565,0.323209,178.333333,,,
@Rklague,,,54,0,0,0,0,,,
@DebraRakestraw,,,4323,8,0.293801,0.335185,0,,,
@debrashropshire,,,345,8,0.284522,0.324358,26,1,0,3
@debs_2017,,,474,8,0.287327,0.33011,0,,,
@DebS96135026,,,73,8,0.289337,0.334248,0,2,0,4
@idbythesea,,,73,0,0,0,0,0,1,3
@debsdsu91,,,2651,8,0.30661,0.348831,0,,,
@debsmith0,,,1426,8,0.283031,0.322328,0,,,
@DebtCliff,,,133,9,0.234661,0.258242,0,1,0,3
@debunkdenialism,,,2687,9,0.261621,0.291838,0,1,0,3
@guardian,,,2687,1,1,1,0.833333,0,2,3
@GuardianUS,,,2687,0,0,0,0,,,
@debwalkingstick,,,1426,8,0.284238,0.325812,0,1,0,3
@LaunaSallai,,,1426,0,0,0,0,0,2,3
@RPDV312,,,1426,8,0.283312,0.322733,0,0,2,3
@deby_candido,,,616,9,0.221208,0.239664,0,1,0,1
@debz526,,,49,8,0.279589,0.322879,32.833333,,,
@Drgiggidy71,,,49,8,0.28017,0.318378,52.5,0,1,3
@decarlo_collins,,,474,1,1,1,0,1,0,3
@DECarson,,,49,8,0.282383,0.319626,0,,,
@DecaTilde,,,1904,8,0.282848,0.321183,0,1,0,3
@d0gbackwards,,,1904,0,0,0,0,0,1,3
@decbut19,,,474,8,0.29952,0.344639,0,,,
@decencyadvocate,,,1978,8,0.291223,0.331409,0,1,0,3
@decimusunum,,,133,8,0.283592,0.322378,0,,,
@declanp1,,,1978,8,0.282848,0.321183,5,1,0,3
@CNNISISFAKENEWS,,,1978,0,0,0,0,0,1,3
@Decorator55,,,1905,8,0.282383,0.319626,0,,,
@dectouches,,,4323,8,0.296321,0.338842,0,,,
@dedscott,,,1906,1,1,1,0,,,
@jaytitan76,,,1906,0,0,0,0,,,
@Dee601,,,474,8,0.280788,0.319538,0,1,0,1
@dee73bee,,,1907,9,0.246328,0.270269,0,,,
@deeali1,,,49,8,0.283226,0.321618,0,,,
@TrumpsACartoon,,,49,8,0.283129,0.321592,2,0,1,3
@DeeAnn7189,,,1908,1,1,1,0,,,
@jnfrz,,,1908,0,0,0,0,,,
@KaitlynAlanis,,,1908,0,0,0,0,1,0,3
