Source,Target,Date
@johnshe95,@DonaldJTrumpJr,Tue May 29 18:28:46 +0000 2018
@johnshe95,@ChelseaClinton,Tue May 29 18:28:46 +0000 2018
@johnshe95,@OpenSociety,Tue May 29 18:28:46 +0000 2018
@johnshe95,@JackiSchechner,Tue May 29 18:28:46 +0000 2018
@johnshe95,@kathygriffin,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@andygh26,Tue May 29 18:28:46 +0000 2018
@johnshe95,@soonerrick,Tue May 29 18:28:46 +0000 2018
@johnshe95,@debralynnsmith3,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@NotJackKemp,Tue May 29 18:28:46 +0000 2018
@johnshe95,@ABCNetwork,Tue May 29 18:28:46 +0000 2018
@johnshe95,@PMBreakingNews,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@UncleAndy45014,Tue May 29 18:28:46 +0000 2018
@johnshe95,@ABC,Tue May 29 18:28:46 +0000 2018
@johnshe95,@susannfiori2,Tue May 29 18:28:46 +0000 2018
@johnshe95,@KayaJones,Tue May 29 18:28:46 +0000 2018
@johnshe95,@ABCNetwork,Tue May 29 18:28:46 +0000 2018
@johnshe95,@jimmykimmel,Tue May 29 18:28:46 +0000 2018
@johnshe95,@FLOTUS,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@battletested5,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@RoseanneOnABC,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@Glinner,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@ETSJ,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@Pablo54572241,Tue May 29 18:28:46 +0000 2018
@johnshe95,@realLibertyTom,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@SeanLethcoe,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@ReutersLatam,Tue May 29 18:28:46 +0000 2018
@johnshe95,@HavokHawk,Tue May 29 18:28:46 +0000 2018
@johnshe95,@BillyBaldwin,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@ABCNetwork,Tue May 29 18:28:46 +0000 2018
@johnshe95,@NixBryan,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@FOXTV,Tue May 29 18:28:46 +0000 2018
@johnshe95,@LastManStanding,Tue May 29 18:28:46 +0000 2018
@johnshe95,@null,Tue May 29 18:28:46 +0000 2018
@johnshe95,@NyerinFl,Tue May 29 18:28:46 +0000 2018
@johnshe95,@RoseanneOnABC,Tue May 29 18:28:46 +0000 2018
@johnshe95,@jcpenni7maga,Tue May 29 18:28:46 +0000 2018
@johnshe95,@soonerrick,Tue May 29 18:28:46 +0000 2018
@johnshe95,@BethB1213,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@ABCNetwork,Tue May 29 18:28:46 +0000 2018
@johnshe95,@WoodfordCHNL,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@cher,Tue May 29 18:28:46 +0000 2018
@johnshe95,@hundsnus,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@THEsaragilbert,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@THEsaragilbert,Tue May 29 18:28:46 +0000 2018
@johnshe95,@FoxNewsResearch,Tue May 29 18:28:46 +0000 2018
@johnshe95,@BretBaier,Tue May 29 18:28:46 +0000 2018
@johnshe95,@zined,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@johnshe95,@ClayTravis,Tue May 29 18:28:46 +0000 2018
@johnshe95,@KeithOlbermann,Tue May 29 18:28:46 +0000 2018
@johnshe95,@realDonaldTrump,Tue May 29 18:28:46 +0000 2018
@johnshe95,@espn,Tue May 29 18:28:46 +0000 2018
@johnshe95,@therealroseanne,Tue May 29 18:28:46 +0000 2018
@Nitrouso2,@therealroseanne,Tue May 29 18:54:48 +0000 2018
@Nitrouso2,@Starbucks,Tue May 29 18:54:48 +0000 2018
@AwkwardFitnessG,@therealroseanne,Tue May 29 18:30:35 +0000 2018
@jaskalsgreta,@ben_techpro,Tue May 29 18:30:35 +0000 2018
@jaskalsgreta,@therealroseanne,Tue May 29 18:30:35 +0000 2018
@billmcnamee1,@ABCNetwork,Tue May 29 18:30:35 +0000 2018
@ugolora,@therealroseanne,Tue May 29 18:30:36 +0000 2018
@ugolora,@DonaldJTrumpJr,Tue May 29 18:30:36 +0000 2018
@ugolora,@ChelseaClinton,Tue May 29 18:30:36 +0000 2018
@ugolora,@OpenSociety,Tue May 29 18:30:36 +0000 2018
@RebeccaACanales,@therealroseanne,Tue May 29 18:30:36 +0000 2018
@KINCADETN,@therealroseanne,Tue May 29 18:30:38 +0000 2018
@MISEGR,@MollyJongFast,Tue May 29 18:30:38 +0000 2018
@MISEGR,@seanhannity,Tue May 29 18:30:38 +0000 2018
@USnationShaker,@therealroseanne,Tue May 29 18:30:38 +0000 2018
@cynthia_ellis,@Thomas1774Paine,Tue May 29 18:30:38 +0000 2018
@Nilvisis,@CassandraRules,Tue May 29 18:30:39 +0000 2018
@hawk1674,@ABCNetwork,Tue May 29 18:30:39 +0000 2018
@hawk1674,@RoseanneOnABC,Tue May 29 18:30:39 +0000 2018
@lisarein,@ABCNetwork,Tue May 29 18:30:40 +0000 2018
@jddbgsi,@OliverMcGee,Tue May 29 18:30:41 +0000 2018
@jddbgsi,@RyanAFournier,Tue May 29 18:30:41 +0000 2018
@jddbgsi,@FOXTV,Tue May 29 18:30:41 +0000 2018
@jddbgsi,@therealroseanne,Tue May 29 18:30:41 +0000 2018
@jddbgsi,@FoxNews,Tue May 29 18:30:41 +0000 2018
@jddbgsi,@POTUS,Tue May 29 18:30:41 +0000 2018
@jddbgsi,@realDonaldTrump,Tue May 29 18:30:41 +0000 2018
@jddbgsi,@seanhannity,Tue May 29 18:30:41 +0000 2018
@jddbgsi,@HappeningNow,Tue May 29 18:30:41 +0000 2018
@goldnsilverberg,@therealroseanne,Tue May 29 18:30:42 +0000 2018
@FluffyUnicorn68,@realDonaldTrump,Tue May 29 18:30:42 +0000 2018
@otakuchan8,@Lyricoldrap,Tue May 29 18:30:42 +0000 2018
@otakuchan8,@therealroseanne,Tue May 29 18:30:42 +0000 2018
@singinmysong1,@therealroseanne,Tue May 29 18:30:42 +0000 2018
@MsPiggy02,@MerriamWebster,Tue May 29 18:30:42 +0000 2018
@CoralSeason8,@therealroseanne,Tue May 29 18:30:42 +0000 2018
@diosoth,@j_jamesin,Tue May 29 18:54:34 +0000 2018
@diosoth,@andygh26,Tue May 29 18:54:34 +0000 2018
@diosoth,@soonerrick,Tue May 29 18:54:34 +0000 2018
@diosoth,@debralynnsmith3,Tue May 29 18:54:34 +0000 2018
@diosoth,@therealroseanne,Tue May 29 18:54:34 +0000 2018
@StarbucksZiggy,@FiveRights,Tue May 29 18:30:44 +0000 2018
@lindaahv,@therealroseanne,Tue May 29 18:30:45 +0000 2018
@TrollDaRight,@therealroseanne,Tue May 29 18:30:45 +0000 2018
@courtneylynnf,@therealroseanne,Tue May 29 18:30:45 +0000 2018
@yelli1972,@EBoyajy,Tue May 29 18:30:47 +0000 2018
@yelli1972,@therealroseanne,Tue May 29 18:30:47 +0000 2018
@yelli1972,@realDonaldTrump,Tue May 29 18:30:47 +0000 2018
@MarlowNYC,@CentristSM,Tue May 29 18:30:48 +0000 2018
@MarlowNYC,@mitchellvii,Tue May 29 18:30:48 +0000 2018
@MarlowNYC,@therealroseanne,Tue May 29 18:30:48 +0000 2018
@roselada,@OpCitizenUSA,Tue May 29 18:30:48 +0000 2018
@roselada,@therealroseanne,Tue May 29 18:30:48 +0000 2018
@flowbee122,@mojopo,Tue May 29 18:30:48 +0000 2018
@flowbee122,@therealroseanne,Tue May 29 18:30:48 +0000 2018
@flowbee122,@ChelseaClinton,Tue May 29 18:30:48 +0000 2018
@flowbee122,@OpenSociety,Tue May 29 18:30:48 +0000 2018
@gromerjeffers,@therealroseanne,Tue May 29 18:30:49 +0000 2018
@krissyk262,@GideonResnick,Tue May 29 18:30:50 +0000 2018
@finncomplete,@therealroseanne,Tue May 29 18:30:50 +0000 2018
@lovefreedom2727,@TT45Pac,Tue May 29 18:30:51 +0000 2018
@lovefreedom2727,@quarterbone,Tue May 29 18:30:51 +0000 2018
@lovefreedom2727,@GMP2424,Tue May 29 18:30:51 +0000 2018
@lovefreedom2727,@therealroseanne,Tue May 29 18:30:51 +0000 2018
@mirimquin,@therealroseanne,Tue May 29 18:30:51 +0000 2018
@mmsmall1,@chasemylovex,Tue May 29 18:30:51 +0000 2018
@mmsmall1,@therealroseanne,Tue May 29 18:30:51 +0000 2018
@welovetherays,@therealroseanne,Tue May 29 18:30:52 +0000 2018
@2broz_Twitchtv,@QuantumCitizen,Tue May 29 18:30:52 +0000 2018
@2broz_Twitchtv,@vamomvb,Tue May 29 18:30:52 +0000 2018
@2broz_Twitchtv,@zacklie731,Tue May 29 18:30:52 +0000 2018
@2broz_Twitchtv,@andygh26,Tue May 29 18:30:52 +0000 2018
@2broz_Twitchtv,@Milliron681,Tue May 29 18:30:52 +0000 2018
@2broz_Twitchtv,@soonerrick,Tue May 29 18:30:52 +0000 2018
@2broz_Twitchtv,@debralynnsmith3,Tue May 29 18:30:52 +0000 2018
@2broz_Twitchtv,@therealroseanne,Tue May 29 18:30:52 +0000 2018
@BlairWeddings,@therealroseanne,Tue May 29 18:30:52 +0000 2018
@CollinRugg,@IjeomaOluo,Tue May 29 18:30:52 +0000 2018
@grandmajudy1928,@Variety,Tue May 29 18:30:52 +0000 2018
@grandmajudy1928,@therealroseanne,Tue May 29 18:30:52 +0000 2018
@ToriaCuttone,@therealroseanne,Tue May 29 18:30:52 +0000 2018
@reneesimone25,@skruglinski,Tue May 29 18:30:52 +0000 2018
@reneesimone25,@therealroseanne,Tue May 29 18:30:52 +0000 2018
@ScarvesbyCheryl,@therealroseanne,Tue May 29 18:30:53 +0000 2018
@ScarvesbyCheryl,@ChelseaClinton,Tue May 29 18:30:53 +0000 2018
@ScarvesbyCheryl,@OpenSociety,Tue May 29 18:30:53 +0000 2018
@MayKelly,@DanaPerino,Tue May 29 18:30:53 +0000 2018
@BlkTPproject,@ConanOBrien,Tue May 29 18:30:53 +0000 2018
@tinfoilted1,@TheRickWilson,Tue May 29 18:30:54 +0000 2018
@tinfoilted1,@realDonaldTrump,Tue May 29 18:30:54 +0000 2018
@tinfoilted1,@Roseanne,Tue May 29 18:30:54 +0000 2018
@zonyboy2016,@DarbaDee,Tue May 29 18:30:54 +0000 2018
@zonyboy2016,@soonerrick,Tue May 29 18:30:54 +0000 2018
@zonyboy2016,@Lani6400,Tue May 29 18:30:54 +0000 2018
@zonyboy2016,@therealroseanne,Tue May 29 18:30:54 +0000 2018
@zonyboy2016,@DebraDee,Tue May 29 18:30:54 +0000 2018
@zonyboy2016,@ABC,Tue May 29 18:30:54 +0000 2018
@themangoemoji,@Sarahnator83,Tue May 29 18:30:55 +0000 2018
@TheAlmightDork,@therealroseanne,Tue May 29 18:30:56 +0000 2018
@hunteryharris,@XxAltoGamerxX,Tue May 29 18:30:56 +0000 2018
@hunteryharris,@KEEMSTAR,Tue May 29 18:30:56 +0000 2018
@hunteryharris,@therealroseanne,Tue May 29 18:30:56 +0000 2018
@MesBellesNews,@therealroseanne,Tue May 29 18:30:56 +0000 2018
@kimmiem,@ABCNetwork,Tue May 29 18:30:58 +0000 2018
@0ldladychild,@cnnbrk,Tue May 29 18:30:58 +0000 2018
@KALPHAAPEX,@starofthenight5,Tue May 29 18:31:00 +0000 2018
@KALPHAAPEX,@therealroseanne,Tue May 29 18:31:00 +0000 2018
@Rick_wil1,@trjedrey,Tue May 29 18:31:00 +0000 2018
@Rick_wil1,@BrianNewell3,Tue May 29 18:31:00 +0000 2018
@Rick_wil1,@redsteeze,Tue May 29 18:31:00 +0000 2018
@CristiSteel,@greggutfeld,Tue May 29 18:31:00 +0000 2018
@CristiSteel,@DanaPerino,Tue May 29 18:31:00 +0000 2018
@CristiSteel,@MediaBuzzFNC,Tue May 29 18:31:00 +0000 2018
@Tricia914,@therealroseanne,Tue May 29 18:32:19 +0000 2018
@mike28tt,@therealroseanne,Tue May 29 18:31:00 +0000 2018
@t_arnpriester,@KariLakeFox10,Tue May 29 18:31:01 +0000 2018
@t_arnpriester,@therealroseanne,Tue May 29 18:31:01 +0000 2018
@Plutonium_16,@NicoleNesbitt10,Tue May 29 18:31:01 +0000 2018
@Plutonium_16,@michelle11502,Tue May 29 18:31:01 +0000 2018
@Plutonium_16,@therealroseanne,Tue May 29 18:31:01 +0000 2018
@Plutonium_16,@ThomasWictor,Tue May 29 18:31:01 +0000 2018
@MiselMelanie,@therealroseanne,Tue May 29 18:31:02 +0000 2018
@geogreer2,@Dawn71054313p,Tue May 29 18:31:02 +0000 2018
@geogreer2,@therealroseanne,Tue May 29 18:31:02 +0000 2018
@AstiJesse,@VotingFemaIe,Tue May 29 18:31:03 +0000 2018
@AstiJesse,@CNNnewsroom,Tue May 29 18:31:03 +0000 2018
@AstiJesse,@CNN,Tue May 29 18:31:03 +0000 2018
@AstiJesse,@VanJones68,Tue May 29 18:31:03 +0000 2018
@Mr_Noain,@therealroseanne,Tue May 29 18:31:03 +0000 2018
@LoveAndWarDiary,@ChelseaClinton,Tue May 29 18:31:03 +0000 2018
@LoveAndWarDiary,@OpenSociety,Tue May 29 18:31:03 +0000 2018
@anthony1969,@therealroseanne,Tue May 29 18:31:04 +0000 2018
@patrice_noonan,@tdub5606,Tue May 29 18:31:04 +0000 2018
@patrice_noonan,@ABCNetwork,Tue May 29 18:31:04 +0000 2018
@Chinnerdomain,@DenistheM,Tue May 29 18:31:04 +0000 2018
@Chinnerdomain,@TheRealHublife,Tue May 29 18:31:04 +0000 2018
@Chinnerdomain,@therealroseanne,Tue May 29 18:31:04 +0000 2018
@SandyMSantiago,@1Romans58,Tue May 29 18:31:04 +0000 2018
@SandyMSantiago,@VP,Tue May 29 18:31:04 +0000 2018
@SandyMSantiago,@therealroseanne,Tue May 29 18:31:04 +0000 2018
@eldeeberry,@JessHar96703753,Tue May 29 18:31:04 +0000 2018
@eldeeberry,@TC_resistance,Tue May 29 18:31:04 +0000 2018
@eldeeberry,@therealroseanne,Tue May 29 18:31:04 +0000 2018
@BettyLies,@BettyBowers,Tue May 29 18:31:04 +0000 2018
@BettyLies,@Slymoonchild,Tue May 29 18:31:04 +0000 2018
@BedachtKarolina,@CNN,Tue May 29 18:31:05 +0000 2018
@CoulsonLance,@therealroseanne,Tue May 29 18:31:05 +0000 2018
@alassaneba7973,@POTUS_Don45,Tue May 29 18:31:06 +0000 2018
@alassaneba7973,@therealroseanne,Tue May 29 18:31:06 +0000 2018
@katkavsem,@ABC,Tue May 29 18:31:06 +0000 2018
@GOPkleptocrat,@RyanAFournier,Tue May 29 18:31:07 +0000 2018
@AyeYoJDoe_,@noblers144,Tue May 29 18:31:07 +0000 2018
@AyeYoJDoe_,@TeamCavuto,Tue May 29 18:31:07 +0000 2018
@anyprophet,@youngsinick,Tue May 29 18:31:07 +0000 2018
@anyprophet,@cbcasithappens,Tue May 29 18:31:07 +0000 2018
@mhansen0207,@FoxNews,Tue May 29 18:31:07 +0000 2018
@mhansen0207,@dailybriefing,Tue May 29 18:31:07 +0000 2018
@DanteUSAInferno,@RacismDog,Tue May 29 18:31:08 +0000 2018
@DanteUSAInferno,@goatswan,Tue May 29 18:31:08 +0000 2018
@SareyGamp,@THEsaragilbert,Tue May 29 18:31:10 +0000 2018
@PaperandFog,@RyanAFournier,Tue May 29 18:31:10 +0000 2018
@PeptoState,@kath_krueger,Tue May 29 18:31:12 +0000 2018
@BatmanRaygoza,@SinistarMoca,Tue May 29 18:31:12 +0000 2018
@BatmanRaygoza,@therealroseanne,Tue May 29 18:31:12 +0000 2018
@BatmanRaygoza,@kathygriffin,Tue May 29 18:31:12 +0000 2018
@BatmanRaygoza,@realDonaldTrump,Tue May 29 18:31:12 +0000 2018
@BatmanRaygoza,@ABCNetwork,Tue May 29 18:31:12 +0000 2018
@ImmaCOB,@TheRealHublife,Tue May 29 18:31:13 +0000 2018
@ImmaCOB,@ABCNetwork,Tue May 29 18:31:13 +0000 2018
@Christi84218457,@therealroseanne,Tue May 29 18:31:14 +0000 2018
@HoustonianAngry,@therealroseanne,Tue May 29 18:31:14 +0000 2018
@JSepulvedaNY,@TMZ,Tue May 29 18:31:14 +0000 2018
@Hauntrose,@scottbix,Tue May 29 18:31:14 +0000 2018
@CriticalMass63,@ABCNetwork,Tue May 29 18:31:14 +0000 2018
@CriticalMass63,@DeceptionABC,Tue May 29 18:31:14 +0000 2018
@CriticalMass63,@TheCrossingABC,Tue May 29 18:31:14 +0000 2018
@Mamaj1830,@sjferg1252,Tue May 29 18:31:14 +0000 2018
@Mamaj1830,@THEsaragilbert,Tue May 29 18:31:14 +0000 2018
@Mamaj1830,@therealroseanne,Tue May 29 18:31:14 +0000 2018
@AlongtheBillabo,@artincircles,Tue May 29 18:31:15 +0000 2018
@AlongtheBillabo,@VK_HM,Tue May 29 18:31:15 +0000 2018
@AlongtheBillabo,@marthamaccallum,Tue May 29 18:38:41 +0000 2018
@AlongtheBillabo,@therealroseanne,Tue May 29 18:38:41 +0000 2018
@AlongtheBillabo,@RealCandaceO,Tue May 29 18:38:41 +0000 2018
@stephsimss,@shazlv,Tue May 29 18:31:15 +0000 2018
@stephsimss,@therealroseanne,Tue May 29 18:31:15 +0000 2018
@LacortePatricia,@puffballsgirl,Tue May 29 18:31:15 +0000 2018
@LacortePatricia,@therealroseanne,Tue May 29 18:31:15 +0000 2018
@kitschytravels,@AndiCat14,Tue May 29 18:31:16 +0000 2018
@kitschytravels,@Tristanshouts,Tue May 29 18:31:16 +0000 2018
@kitschytravels,@THEsaragilbert,Tue May 29 18:31:16 +0000 2018
@stlarmywife,@therealroseanne,Tue May 29 18:31:18 +0000 2018
@ReturningDavid,@BigBadDog2,Tue May 29 18:31:19 +0000 2018
@ReturningDavid,@wmgPR,Tue May 29 18:31:19 +0000 2018
@ReturningDavid,@therealroseanne,Tue May 29 18:31:19 +0000 2018
@ReturningDavid,@RoseanneOnABC,Tue May 29 18:31:19 +0000 2018
@ReturningDavid,@ValerieJarrett,Tue May 29 18:31:19 +0000 2018
@NOTOKAYNOTTODAY,@Coconutoil_papi,Tue May 29 18:31:20 +0000 2018
@NOTOKAYNOTTODAY,@vajenson,Tue May 29 18:31:20 +0000 2018
@NOTOKAYNOTTODAY,@mjfree,Tue May 29 18:31:20 +0000 2018
@NOTOKAYNOTTODAY,@therealroseanne,Tue May 29 18:31:20 +0000 2018
@NOTOKAYNOTTODAY,@realDonaldTrump,Tue May 29 18:31:20 +0000 2018
@Coconutoil_papi,@Chachi51598598,Tue May 29 18:37:03 +0000 2018
@Coconutoil_papi,@therealroseanne,Tue May 29 18:37:03 +0000 2018
@MikeBeauvais,@ABC,Tue May 29 18:31:20 +0000 2018
@NeotericLefty,@realDonaldTrump,Tue May 29 18:31:21 +0000 2018
@NeotericLefty,@therealroseanne,Tue May 29 18:31:21 +0000 2018
@MsVAA,@ananavarro,Tue May 29 18:31:22 +0000 2018
@MsVAA,@cnn,Tue May 29 18:31:22 +0000 2018
@STPFreak,@Kat60920607,Tue May 29 18:31:24 +0000 2018
@STPFreak,@LizzieMills1955,Tue May 29 18:31:24 +0000 2018
@STPFreak,@soonerrick,Tue May 29 18:31:24 +0000 2018
@STPFreak,@Lani6400,Tue May 29 18:31:24 +0000 2018
@STPFreak,@therealroseanne,Tue May 29 18:31:24 +0000 2018
@adamsoldeo,@alexyoung,Tue May 29 18:31:24 +0000 2018
@CanAdderall,@AP,Tue May 29 18:31:24 +0000 2018
@mitsurutenma,@DeeDeeRP,Tue May 29 18:31:25 +0000 2018
@mitsurutenma,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@StarTribune,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@santamonicamoe,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@soonerrick,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@BethB1213,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@ABCNetwork,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@RoseanneOnABC,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@myhtopoeic,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@Thomas1774Paine,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@JLynn2018,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@Toure,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@ABCNetwork,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@THEsaragilbert,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@AprilDRyan,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@ABC,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@ALT_uscis,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@NFL,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@FryEileen,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@bclare211,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@OliverMcGee,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@ABC,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@ABCNetwork,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@ClayTravis,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@KeithOlbermann,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@realDonaldTrump,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@espn,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@Gappits,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@Mad_A_Wayne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@ABCNetwork,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@realDonaldTrump,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@Ed17447,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@FoxNews,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@JessicaTarlov,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@katebennett_dc,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@DailyCaller,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@SuzyQL,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@mehransharmini,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@mojopo,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@ChelseaClinton,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@OpenSociety,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@ProfRoyale,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@KEEMSTAR,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@xkcdComic,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@soonerrick,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@BethB1213,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@ABCNetwork,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@NBCNews,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@Disney,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@RoseanneOnABC,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@ABCNetwork,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@KTLA,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@TheTweetOfGod,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@realDonaldTrump,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@miaperrone,Tue May 29 18:31:25 +0000 2018
@MaryAnnalmeida5,@therealroseanne,Tue May 29 18:31:25 +0000 2018
