ID,tweets,mentions,pro
@SellJerri,0,1,0
@jenniferkate,0,1,0
@HumbleSkyGPR,1,0,0
@enr102562,1,0,0
@TVFunnyman,1,0,0
@pushforward40_2,1,0,0
@CarokyDeniseL1,1,0,0
@KaysenHarlow,1,1,0
@speedracergrrrl,1,0,0
@bikeguy13,0,1,0
@RF_P0TUS,0,1,0
@LorraineYovino,1,0,0
@Potus,0,1,0
@melissalvla,1,0,0
@vandeRooij,0,1,0
@scott_hawkes,1,0,0
@JohnAvignone,0,1,0
@JenniferCaseCO,1,0,0
@fox2now,0,2,0
@studiolaguna,1,0,0
@AttyJ,1,1,0
@MizTiques7,0,2,0
@gorgedee,0,2,0
@60Minutes,0,3,0
@zwraithz,1,0,0
@slevin75,1,0,0
@hollyrohrbach,1,0,0
@Augustus709,0,2,0
@DragonflyOnPond,1,1,0
@jtstorm62,1,1,0
@FNobiletti,1,0,0
@MeikleXC,0,1,0
@babyitsmb,1,0,0
@Melanie3065,1,0,0
@roxboro_nc,1,0,0
@MichaelKingRN,1,0,0
@jt_bass_56_jwb,1,0,0
@2legged_dear55,1,0,0
@InfiniteRegress,1,0,0
@twocents64,1,0,0
@cubfan851,0,1,0
@dumplstiltskin,1,0,0
@diannev6,1,0,0
@BigGCount,1,0,0
@Toure,1,7,0
@Trumplar,0,1,0
@starofthenight5,0,2,0
@branch77,1,0,0
@JayHootiejay9,1,0,0
@Guzel_98,1,0,0
@Pardee,0,1,0
@HenryDonson,1,0,0
@DianneInIndiana,1,0,0
@ericlowenbach,0,1,0
@OralRCarter,1,1,0
@thedailyfishfry,1,0,0
@etnow,0,1,0
@NaggingNurse,1,0,0
@Cassady34,1,0,0
@MorganPaigeLove,0,1,0
@antiGOPaganda,1,0,0
@miketheidealist,1,0,0
@mugfrommichigan,1,6,0
@arknightdale,1,0,0
@StillNeverTrump,0,1,0
@Gr82BUs,0,1,0
@taboo1099,1,0,0
@QuiGivesaShit,0,1,0
@NotoriousMIGS,1,0,0
@CathyLeFevre3,2,0,0
@TheBestPrezEver,1,0,0
@NoisyInfamous,1,0,0
@Crzy61RG,0,1,0
@next_ladies,1,0,0
@QAnonPatriot,1,0,0
@realguzzybear,1,0,0
@Cluelessbetty,1,0,0
@chriscat19,1,0,0
@Osoemolicious,1,0,0
@Killstatusquo,1,0,0
@gwmyers,0,1,0
@OpposingLogic,1,0,0
@mialynneb,0,2,0
@TrendyNewsBits,2,0,0
@dugganbarley,1,0,0
@fernandolazaro5,1,0,0
@iluvny3000,1,0,0
@LeeCamp27388582,1,0,0
@Tfrank1e,0,1,0
@JJDJ1187,1,2,0
@Jaydogg1984,0,1,0
@sunny102Modesto,1,0,0
@JuJuBearCat,1,0,0
@FiveRights,0,3,0
@MeSoDeplorable,2,0,0
@TED_CHESS,0,1,0
@bellringsangels,1,0,0
@myhtopoeic,0,2,0
@NoahBlodgett,1,0,0
@PaulNanos,0,1,0
@appalledvoter,1,0,0
@PlankySmith,1,0,0
@gagfmradio,1,0,0
@Chelle_Shocker,0,1,0
@bobdyer55,0,1,0
@bluejaybeep,0,1,0
@Grumpyallday,0,1,0
@Hoosiers1986,0,1,0
@ResistingExGOP,1,0,0
@rawvans,0,1,0
@cloudsinvenice,0,2,0
@steveatmguy,1,0,0
@RickCrainium,2,0,0
@shawlarryjr,1,0,0
@amdurden2011,1,0,0
@AngieBeemi,1,1,0
@Neil_YXE,2,0,0
@lizzie40993105,1,0,0
@JaquelynKay,1,0,0
@melissamccarthy,0,2,0
@NoFortunate,1,0,0
@paizleeobrien,0,1,0
@TyHyCHI,1,0,0
@KadeWoodson18,1,0,0
@GVAPMUSIC,1,0,0
@pink_funk,1,0,0
@saucy3george,1,0,0
@NYKeyWordz,1,0,0
@Dee013Dee,1,0,0
@dougom,1,0,0
@RubyzRobert333,1,0,0
@LogozzoLiz,0,1,0
@FaradRasheed,1,0,0
@ttssags,0,1,0
@AndyAnalytica,0,1,0
@DarkQueenJ_,1,0,0
@horasperdidas,1,0,0
@theconservmom,1,0,0
@DizMom5,1,0,0
@CChompus,1,0,0
@lindasd2008,1,0,0
@BenPhillips93,1,0,0
@SteveFM20,0,3,0
@ForeverYoungGSW,0,3,0
@LeftCoastFlavs,1,0,0
@Hemlepp53,1,0,0
@rtmanigault,1,0,0
@kimorocka7,1,0,0
@MichaelScarbrou,0,1,0
@lanikai222,1,0,0
@CryingJordan,0,1,0
@bighurtrocks,0,1,0
@venus58,1,0,0
@jennymatthews9,1,0,0
@HappeningNow,0,7,0
@top_spear,1,0,0
@D0GGEAUX,0,1,0
@AtticsOfUrLife,1,0,0
@Christi70510567,0,1,0
@MissyV272,0,1,0
@kdt_86,1,0,0
@wcho_fm,1,0,0
@MediumGallery,1,0,0
@pjbowles4,0,1,0
@bykeenarenee,1,0,0
@USANEWS007,0,1,0
@Freidken,1,0,0
@AntiRepublican3,1,0,0
@djangostone,1,0,0
@ClownsLeft,1,0,0
@NatShupe,0,1,0
@KAShareef,1,0,0
@jrnorris50,0,1,0
@Marxism_Wokeism,0,1,0
@greenbushboy,1,0,0
@EnglishCodeWord,1,0,0
@TitusNation,0,2,0
@tynes_linda,1,0,0
@Orangefan1974,0,1,0
@_Salakito,1,0,0
@JCEdmund,1,0,0
@debilu2,1,0,0
@ThexLionsxDen,1,0,0
@Sheckyi,0,1,0
@Kaduku6,1,0,0
@Dan_Cassaro,1,0,0
@TIME,0,2,0
@davethepizzaguy,1,0,0
@sweetpeach77,1,1,0
@ABCWorldNews,0,1,0
@DahnDahlas,1,0,0
@NickEWish,1,0,0
@rapidrickchase,1,0,0
@toothey23,1,0,0
@pparo,1,0,0
@MexUSMarine1984,1,0,0
@jody_span,0,1,0
@Odie043069,0,1,0
@Francis_Marion_,1,0,0
@chip4goodlife,1,0,0
@MaxTwain,1,0,0
@HeyElbows,1,0,0
@SethP23,1,1,0
@WinterSongbird,1,0,0
@KSnow927,0,1,0
@marcpolite,1,0,0
@niccolethurman,0,1,0
@GLG253,1,0,0
@RainCarrington,0,1,0
@NancyMcKnight11,1,1,0
@LakelPruitt,0,2,0
@andre_coleman,1,0,0
@Lovins1994,1,0,0
@SaneDaysFan,0,1,0
@SarcasticMrB,1,0,0
@adessapurplepa1,1,0,0
@dijit23,0,1,0
@SGMochi,1,0,0
@GAdick9,1,0,0
@dhrxsol1234,1,0,0
@BobBau49,1,0,0
@Coquette1296,0,1,0
@_FattyBratty,1,0,0
@JudyHilburn2,2,0,0
@RokinRobin,0,2,0
@sallygally27,1,0,0
@quickben12,1,0,0
@mrsmariemac,1,0,0
@Classiceli_,1,0,0
@TheUSCoalition,1,0,0
@dhenry2314_dee,1,0,0
@got2likeyou,1,0,0
@PeteSuratosTV,1,0,0
@alabamaroma,1,0,0
@scottjok,1,0,0
@Ewntweet,0,1,0
@boshine9,0,1,0
@FrickinSpambots,1,0,0
@weiss_mj,0,2,0
@LaurLaur_54,1,0,0
@CarissaPavlica,1,0,0
@BradHowardPhoto,1,0,0
@josiaelliott,1,0,0
@PhnxRebornFilms,1,0,0
@JenPhoenix,1,0,0
@BonnlanderJoe,1,0,0
@BrendaJ581020,0,1,0
@BelBlok,0,1,0
@JosbowII,0,1,0
@IngrahamAngle,0,5,0
@TuckerCarlson,0,2,0
@KimOlson1993,1,0,0
@WSRWRadio,1,0,0
@MrChrisTJones,1,0,0
@FanSided,1,0,0
@donnamaloulou,1,0,0
@SirenSongstriss,0,1,0
@incantatricks,0,1,0
@RealOldHouswife,1,1,0
@ParksideGal,0,2,0
@thesaltydog42,1,0,0
@amlbonney,0,1,0
@Cbt_Diver,0,1,0
@JoeK3Fan,1,0,0
@vestonash,1,0,0
@blau_Augen1962,1,0,0
@foxandfriends,0,4,0
@Tennesseeforme,1,0,0
@JusTFacts12345,1,1,0
@SophieNLucy,0,1,0
@SaRaAshcraft,0,1,0
@Pinkamom,0,1,0
@dennis0805a,0,1,0
@maeinc,1,0,0
@abc7robhayes,1,0,0
@NancyLevcovich,0,1,0
@iamdanielgeske,1,0,0
@squishymom6,1,0,0
@goldengateblond,0,1,0
@Jim13930,1,0,0
@RobiCalifornia,1,1,0
@Glinner,1,1,0
@cryptostratton,0,1,0
@geovazquez31,3,0,0
@yoyobaba,1,0,0
@morningmoneyben,0,1,0
@Shakestweetz,1,0,0
@Change,0,1,0
@robertiger,0,1,0
@harryhalp,1,0,0
@emg318,1,0,0
@tmcsjgw18,1,0,0
@malocloum,1,0,0
@DanielDlmz06,1,0,0
@goodnewsbitches,1,0,0
@tweeterposter,0,1,0
@voodooloungegm1,0,1,0
@BrettHerriot,1,0,0
@k_ricciardo,1,0,0
@brandojerg,1,0,0
@maggieNYT,0,4,0
@aurbinato,0,1,0
@AngryAndrewJax,1,0,0
@DrShayPhD,1,4,0
@thebrooster,0,1,0
@WendyDepaoli,1,0,0
@DogManKG,0,1,0
@Pirate543211,0,1,0
@EODaddy,0,1,0
@HBO,0,1,0
@EricSHutchison,1,0,0
@midniterdr2010,1,0,0
@evaroosmarijns,1,0,0
@evers_oak,1,0,0
@HappyGuyDublin,1,0,0
@JugiKarachi,1,0,0
@theunvisibleman,1,0,0
@Nicole_Groton,1,0,0
@MarcosG65,1,0,0
@richardhinkley,1,0,0
@CANTYChristine1,1,1,0
@ROYALMRBADNEWS,0,2,0
@2runtherace,0,2,0
@thebradfordfile,0,2,0
@_The_Watchers_,0,2,0
@brucelebrunjr,1,0,0
@kingsleyyy,0,2,0
@txm1009,1,0,0
@Siennapup1024,1,0,0
@CocoaSwann,1,3,0
@cultuapopcom,1,0,0
@Mark1972kMark,1,0,0
@enews,0,5,0
@GailKimGroupie,1,0,0
@sfawcus,1,0,0
@No_TreadChris,0,2,0
@HumanRainDelay1,0,2,0
@youkeepmeright,1,0,0
@nedryun,0,2,0
@FoxBusiness,0,2,0
@WIMA_News,1,0,0
@CharlesBivona,1,0,0
@HoldMyWhine,1,0,0
@melgozagurl,1,0,0
@mooneymama1,0,1,0
@ja_bartlett,1,0,0
@AlwaysSaveMoney,1,0,0
@la700,0,2,0
@Enigma1008,1,0,0
@YoureInTheKNOW,0,1,0
@skittles81,1,0,0
@worldnewsgate,1,0,0
@bannedjockstrap,1,0,0
@unclepg,0,1,0
@Utleyjacobite,0,1,0
@ScottishPhenix,1,1,0
@Cheekyredhead1,0,1,0
@IamDavidEric,0,1,0
@supremelilibet,1,0,0
@waltb31,0,1,0
@KatyTurNBC,0,6,0
@mccreath,1,0,0
@720TheVoice,1,0,0
@Mo4u2b,1,0,0
@MattyRr11,1,0,0
@AymanM,0,1,0
@chrisspangle,1,0,0
@T_dot_Lee_PhD,1,0,0
@NicholasUrquizo,1,0,0
@CoutureStalker,1,0,0
@BigPatBigPat,1,1,0
@RaxTheHero,0,1,0
@anyalhas,1,1,0
@bythesea81,1,0,0
@tommy_ferguson,1,0,0
@GW7375,1,0,0
@SamEyeCouldBe,1,0,0
@KweliYaSaleem,1,0,0
@terrylewis718,1,0,0
@MomJar1,0,1,0
@_genevievemarcy,1,0,0
@chriscervantez,1,0,0
@xinemd,1,0,0
@juliomcrosa,0,1,0
@AndersonLondoe,1,0,0
@DB_Coupe,0,2,0
@msue1000,1,1,0
@Gavin_McInnes,0,7,0
@Allyj96,1,0,0
@Lysdexicia,1,0,0
@warlock978,1,0,0
@kalicoconuts,1,0,0
@pez_sez,1,0,0
@ThereGoesWhoosh,1,0,0
@Brew_Kat,0,1,0
@angelaliz_,1,0,0
@xtriadx,1,0,0
@DeeMem1,1,0,0
@HuffPostEnt,0,1,0
@cindy_morahan,1,0,0
@Melissa89431446,0,2,0
@JerseyGirlEats,1,0,0
@RAMRANTS,0,3,0
@veilleuxwho,2,0,0
@radiochick841,1,0,0
@heatherrn6,1,0,0
@ChristopherN4G,1,1,0
@Knightkore,1,1,0
@michellevisage,0,1,0
@Black1fam,1,0,0
@ChanceAfolse,1,0,0
@EmilyLetterman,1,0,0
@KimBrame,0,1,0
@BarryOCommunist,2,0,0
@MelisaLStevens,0,1,0
@RealTR_1212,1,1,0
@syggfat,1,0,0
@stl_wash,1,0,0
@techjollof,1,1,0
@ErikaLipton,0,1,0
@HighlordDalanos,1,0,0
@Snikt4,1,0,0
@ruthymunoz,1,0,0
@BZigg,1,0,0
@PhilMcCrackin44,0,1,0
@DebBurlingame,1,0,0
@tambinijulianyc,1,0,0
@Danimalhouse41,1,0,0
@freep,0,1,0
@Deedeediner1,1,0,0
@Awesomegabe801,1,0,0
@cokennon,1,0,0
@Bhejacrooked,1,0,0
@swamv39,0,1,0
@RoshanKrRai,0,1,0
@AunindyoC,0,1,0
@rohini_sgh,0,1,0
@khadag_,0,1,0
@MatthewKick,1,0,0
@hankgreen,0,3,0
@RosannaPansino,0,1,0
@pharaohpjf,1,0,0
@BobbyF9_,0,1,0
@jacquie_1959,0,1,0
@Styla73,1,0,0
@JimmyKimmelLive,0,5,0
@AmznMovieRevws,0,1,0
@dvrbrncs,1,0,0
@KHomatose,1,0,0
@PubliusPost64,1,0,0
@RealDonaldTrFan,0,1,0
@Magiccolumbus95,1,0,0
@uhreeb,1,0,0
@TheCanadianOx,1,0,0
@DamonMPA,1,0,0
@dallasnews,1,1,0
@Firesnakious,0,1,0
@tcleve1130,1,0,0
@bconway2,1,0,0
@DonnaDo89792101,1,3,0
@Hiloix,1,0,0
@KooperKatz,1,0,0
@NerdyGirlsRulz,0,2,0
@KariLakeFox10,1,2,0
@BeelbyLaura,0,1,0
@Snipercam7,0,1,0
@longword,1,0,0
@Juvabu1,1,0,0
@mcibellis,0,2,0
@eltie196_,1,0,0
@winstonCovfefe,0,1,0
@Bboy_Izilla,1,0,0
@TitheGirl,1,0,0
@milbauer_andrew,1,0,0
@TheBarnes83,1,0,0
@SHELBERT,1,0,0
@OscLeza,1,0,0
@filmystic,0,3,0
@G_eppler,1,0,0
@Barbara97823378,1,0,0
@Merkle1234,0,1,0
@CCCobb411,1,0,0
@Writer4LifeJC,1,0,0
@CincinnatusPax,1,0,0
@Luvvie,0,2,0
@moonstoneowl,1,0,0
@bugsybanana,1,0,0
@aprilguy16,1,0,0
@jody_mazzarese,1,0,0
@BillOReilly,0,3,0
@Apaurusheya,1,0,0
@PatKernanQuinn,1,0,0
@chrisszaroleta,1,0,0
@TFerrandino,1,0,0
@SnitchesWitches,1,0,0
@RealKDPFan4Eva,1,0,0
@wendavis,1,0,0
@kimguilfoyle,0,1,0
@SilverFoxOO7,1,0,0
@Scottyk9,1,0,0
@SueBoyer,1,0,0
@SaraCarterDC,0,2,0
@983THEKEY,1,0,0
@CryPartisan,1,0,0
@jfaulkner3542,1,0,0
@realTomChapman,1,0,0
@VATVSLPR,1,0,0
@soonergrunt,0,1,0
@Bqietb4thestorm,1,0,0
@NotJTompkins,1,0,0
@tanspa30,1,0,0
@bariweiss,0,3,0
@kerryjeanlister,1,0,0
@SteveBarr43,1,0,0
@paula6980,1,0,0
@Nyro4uLaura,1,0,0
@l481960fitz,1,0,0
@albieyogi,1,0,0
@b_nuts,3,0,0
@QueenOfNaCl,0,1,0
@bigcheese1079,1,0,0
@PatriotArmy50,0,1,0
@bigboater88,0,1,0
@CraigSchultz4,1,0,0
@MatithyanMy,1,0,0
@nbaguru_86,1,1,0
@slothlobster,0,1,0
@calloutlm1,1,0,0
@andygrossberg,1,0,0
@BobbyFerg2,1,0,0
@Rayneydaze66,1,0,0
@temba_hubert,1,0,0
@Jtmeier23,1,2,0
@Rachesmith,1,0,0
@louis_belfort,1,0,0
@bigeasyDAYTONA,0,1,0
@bingosparkles,1,0,0
@PaArsenault,1,0,0
@marabutler67,1,1,0
@getbent74311699,1,0,0
@mangum_suzy,0,1,0
@BJP255,1,0,0
@_leecmorgan,1,0,0
@JarrettHill,1,2,0
@Radiopam,1,0,0
@vol4life999,1,1,0
@DaveRi0T,1,1,0
@Cara_TXZEAL,2,0,0
@daltoon420,1,0,0
@boringfileclerk,1,0,0
@StateDept,0,1,0
@State_IRF,0,1,0
@StateDRL,0,1,0
@yayee36,1,0,0
@vivamorena10,1,0,0
@ameliacubs12,0,1,0
@cavanRA17,1,0,0
@DarthGenerico,1,0,0
@Crimtastic,1,0,0
@hilgoldstein,1,0,0
@TiangPaul,0,1,0
@KI4LLF,1,0,0
@AshleyUncia,0,1,0
@Faeyas,0,1,0
@Named_Desire50,1,0,0
@Hadas_Gold,0,1,0
@AliceOlsen76,1,0,0
@UFCCHARLESTON,1,0,0
@VonRemenstein,1,1,0
@kirkspiritual,1,0,0
@henriettanahmer,1,0,0
@jaylic5,1,0,0
@marciobarcelos,1,0,0
@JonFinegold,1,0,0
@Rojowo,1,0,0
@1AmericanMoxie,1,0,0
@kjergs,1,0,0
@katstails,0,1,0
@BrettDawsey42,1,0,0
@kaludiasays,1,0,0
@InReLive,1,0,0
@jackdrosenberg,1,0,0
@NicolePauline17,1,0,0
@kencampbell66,1,0,0
@BrackeenNancy,0,1,0
@wyattsmommy,1,0,0
@MeauxLaSoule,1,0,0
@sallydenton,1,0,0
@EWErickson,0,1,0
@chucktodd,0,1,0
@MrsKHuie,1,0,0
@reno30,1,0,0
@TheRealONeals,0,2,0
@Knight3k,1,0,0
@MyDawhaHasWings,1,0,0
@CVitier,1,0,0
@fammimo_denis,1,0,0
@onetreetrill,1,0,0
@kate_mccrea,1,0,0
@gramma_patriot,1,0,0
@AnnetteGH86,1,1,0
@squints82,1,0,0
@PositiveEFX,1,0,0
@JandsomeO,1,0,0
@emmaroller,0,1,0
@theloraxesunite,1,0,0
@Wells1Jay,1,0,0
@LearnSupport,1,0,0
@F1nalB0ss2113,0,1,0
@ms_shultz007,1,0,0
@soapwikijohn,1,0,0
@JohnPaceWrites,1,0,0
@RealPaulMurray,1,0,0
@NBCTimeless,0,1,0
@Mr_Blunt_Guy,1,0,0
@Top_Sergeant,0,1,0
@Mr_Innovation,1,0,0
@Lindz31588078,1,0,0
@ryanmccartan,0,1,0
@juanadamas95,2,3,0
@SarcasmStardust,1,0,0
@kmiranda1973,0,1,0
@gayfriendschat,1,0,0
@LionsSharks15,1,0,0
@SovereignFringe,1,0,0
@EagleeyezM,0,1,0
@TomPerriTom,1,0,0
@HotlineJosh,0,1,0
@EmilAntonov6,1,0,0
@marybtichacek,1,0,0
@cibersuedoe,2,0,0
@hmacey,2,0,0
@Tonybradshaw,1,0,0
@NotRabbitRoger,1,0,0
@lolly2nd,0,1,0
@GovMikeHuckabee,0,1,0
@w_terrence,0,1,0
@Jmajkrzak,0,1,0
@SamWiseSW,1,0,0
@CorkysWorld,1,0,0
@StormChaseLisa,0,1,0
@lastdefenseabc,0,1,0
@Deelo53,1,0,0
@tommalone1952,1,0,0
@dnglrdnn,1,0,0
@ALL_NEWS_DAILY,1,0,0
@BillyCollins37,1,0,0
@Jerzygma,1,1,0
@aprilswe1,1,0,0
@FotoJadamo,1,0,0
@Coffeecake403,0,1,0
@Ray_Tings,1,0,0
@northhills24,1,0,0
@anolalady,1,1,0
@alaphiah,0,1,0
@labounty1958,0,1,0
@HarryAngstrom60,1,0,0
@JonahNRO,0,1,0
@TheNewsArticle1,1,0,0
@proudcaucasian,1,0,0
@Billright50,1,0,0
@Steve_Pippin,0,1,0
@FallowsDirk,1,0,0
@JacquiYoungL,1,0,0
@OlemanEasy,0,1,0
@DDrumpf16,1,0,0
@laumar78,1,0,0
@DuniganMary,1,0,0
@canalvillere,0,1,0
@EdAsante77,0,1,0
@Denise815,1,0,0
@oringordon,0,2,0
@RadioGuyChris,0,1,0
@LucasProto,1,0,0
@AidaKDaugherty,1,0,0
@kim_hibbs,1,0,0
@starshine731,0,1,0
@glenda_pollock,0,1,0
@thecranewife_,1,0,0
@iamstevenscales,1,0,0
@cbs,0,2,0
@dish,0,1,0
@DisneyCruise,0,1,0
@LSWIndivisible,1,0,0
@jdansmithjr,1,0,0
@doremom,0,1,0
@VeeBee,0,1,0
@byy997,1,0,0
@PatriotJayne,1,1,0
@TravisJReyes,1,0,0
@parkermlach,1,0,0
@JaredAllen21,1,0,0
@C_Widing,1,0,0
@ExtremeArturo,1,0,0
@rosepremacist,1,0,0
@kkhhughes,0,3,0
@Jimi_Jammin,1,0,0
@An0n_American,0,1,0
@FedupWithSwamp,0,1,0
@elenochle,0,1,0
@TheJordanRachel,0,1,0
@ScottAnthonyUSA,0,1,0
@1ambecauseweare,0,1,0
@realonlinejack,1,0,0
@HAPPYTRAILS111,1,0,0
@DwayneFrancislv,1,0,0
@HowToGetAwayABC,0,2,0
@HurleyLohr,1,0,0
@Radmiddle,1,0,0
@lindaholmes,0,1,0
@BizFinNews0com,1,0,0
@debrashropshire,1,0,0
@Ace0044Tw,1,0,0
@DerrickClifton,0,1,0
@AkilahObviously,0,1,0
@SicAndTirade,1,0,0
@MarcHughes60,2,0,0
@worldschanging,2,0,0
@puccilona,1,0,0
@HolaAriel,1,0,0
@LucyLooney,1,0,0
@_notoriousG,1,0,0
@BossyCowgurl84,1,1,0
@JudithDimitrov,1,0,0
@sydneybeans57,1,0,0
@redsoxceltics01,0,1,0
@UncleVladi,1,0,0
@msmarymck,1,0,0
@ABCDesignated,0,2,0
@reyburn_terry,1,0,0
@Wulfkat,0,1,0
@ahsokareys,1,0,0
@JoeClowers1,1,2,0
@SailorDemocracy,0,3,0
@Erick_O_524,0,3,0
@josie41929,0,3,0
@republican_jo,1,0,0
@RealAndrewMcRae,1,0,0
@BenjieTheMan,1,0,0
@feelingcuntypt2,0,1,0
@2uwash,1,0,0
@ProgressiveMil1,1,0,0
@thestopbutton,1,0,0
@CoastalElite28,1,0,0
@mowhawkblue22,3,0,0
@Drgiggidy71,0,1,0
@snapdragon4561,1,0,0
@natsomething,1,0,0
@sdlockh77,1,0,0
@teekhouse,0,1,0
@KeatonJonesMom,1,0,0
@primarina,0,1,0
@Krsc5175,1,0,0
@AntoneSage,1,0,0
@SethWestmore,1,0,0
@SuzieQsmiles11,0,1,0
@_NewEnglandGir1,0,1,0
@RichardShornick,1,0,0
@SpiritOnParole,1,0,0
@dmason8652,0,1,0
@MaryAnnalmeida5,2,0,0
@LeshaRomeo,1,0,0
@hughrocks11,1,0,0
@thattgirlizzzy,1,0,0
@tmrome,1,0,0
@TyrannyofPress,2,0,0
@Rik_Basterd,1,0,0
@C0ri0lanus,1,0,0
@LazyMeatball,0,1,0
@NetflixResearch,0,1,0
@sincerlychelle,1,0,0
@SusanSanborn3,1,0,0
@sapphire9395,1,0,0
@bonniebailey63,1,0,0
@trolltrumptower,0,1,0
@MatthewJones215,1,0,0
@WhereWeGo11,0,2,0
@JewshuasTree,1,0,0
@000reginapeyto1,1,0,0
@Grtowner59Gary,0,1,0
@CharlieBuscemi,1,1,0
@stealthygeek,1,1,0
@cablecowboy1,1,0,0
@JBaker31826004,0,1,0
@therealsoeannes,0,1,0
@Harpmaster100,1,0,0
@KetoBen,1,0,0
@DecaTilde,1,0,0
@chrisjontake1,1,0,0
@Termyotter,1,0,0
@WhatWillKnows,1,0,0
@NewportLost,4,1,0
@SenJackReed,0,1,0
@SenWhitehouse,0,1,0
@SpinOffcombr,1,0,0
@PaulMeisel,1,0,0
@IvankaTrump,0,3,0
@Aryss1,0,1,0
@washingtonpost,0,3,0
@dagreatscienski,1,0,0
@HeyJT_HeyJT,0,1,0
@tarastrong,0,1,0
@HrtySpice,1,0,0
@jerinsmommacita,1,0,0
@Nikk1066,1,0,0
@Micmac2240,0,1,0
@Herbert_L_Reed,0,1,0
@FSUInterrobang,1,0,0
@mbgorny,1,0,0
@judykurtz,0,1,0
@_Captain_Tuttle,1,0,0
@Politicalprozac,0,1,0
@EffinBirds,0,1,0
@mrFawkes51,1,0,0
@lucindajonesV01,1,1,0
@DRamos0510,1,0,0
@VivReefer,1,0,0
@TYGRRRREXPRESS,1,0,0
@edhenry,0,1,0
@EricJonSnyder1,1,0,0
@PottstownPatch,1,0,0
@lushleft,1,0,0
@shadowbanned89,2,0,0
@1Seanchaney3,1,0,0
@beckie1387,1,0,0
@DonnaFrejlev,1,0,0
@baebawl,1,0,0
@LizFunk3,1,0,0
@KayBackstrom,1,0,0
@MangieriMichael,1,0,0
@MoBoCoMom,1,0,0
@LC73179253,1,0,0
@nero514,0,1,0
@PatriotElsa,2,1,0
@chase0724,1,0,0
@NicoleMT16,1,0,0
@JimmyChen0720,1,0,0
@BerryFLW,1,0,0
@WallyHank,1,0,0
@JerryDunleavy,0,1,0
@RomicaStingaciu,1,0,0
@martincynthia,1,0,0
@daGingMan,1,0,0
@Ninja_Chikitoka,0,1,0
@RyanAltleft92,0,1,0
@SPIEGELONLINE,0,1,0
@Franklin_McNeil,1,0,0
@WeStayDriven,0,1,0
@bremoonprincess,1,0,0
@dianne_hornick,1,0,0
@coyotlo,0,1,0
@djthejournalist,0,1,0
@olga__mclean,0,1,0
@AlanNAngieStone,0,1,0
@MMandOscar,1,0,0
@MarkDanielUSA,1,0,0
@GinoKusa,1,0,0
@DianaBardsley,0,1,0
@FolesFootlong,0,1,0
@bleedaquaorange,0,1,0
@Psysamurai33317,1,0,0
@madler9000,1,0,0
@michhandwerker,1,0,0
@iamreneejai,0,1,0
@BuyerBewareBaby,1,0,0
@carolann16280,1,0,0
@terryfranklinla,1,0,0
@gbrodermann,1,0,0
@graceakichan,0,1,0
@saara_leon,1,0,0
@realjasonbremer,2,0,0
@dinok1975,2,0,0
@ASzyzk,1,0,0
@ViralTalkies1,1,0,0
@markcubsfan,1,0,0
@DeeDeplorable,1,0,0
@1CynicalCyborg,1,0,0
@candynewell1,1,0,0
@dswindle07,0,1,0
@Robot352,1,0,0
@fvmcgillicuddy,1,0,0
@JayRichardson99,0,1,0
@KhaledBeydoun,1,0,0
@Osideous,1,0,0
@22Americanfirst,0,1,0
@jerseygirl85331,1,0,0
@HektOreo,1,0,0
@EkinoxeN7,1,0,0
@peirslouise,0,1,0
@jSpechal,1,0,0
@RichardBSpencer,0,1,0
@AnnCoulter,0,1,0
@The_Gastronauts,1,0,0
@PaPawGeorge,2,0,0
@ClevSportsGuy,0,1,0
@DeathSentencePC,1,0,0
@SwissMiss1122,1,0,0
@hulu,0,3,0
@Abhi5hekk,1,0,0
@Contrarian_ygk,1,0,0
@fortune_sally,0,1,0
@DailyCaller,0,2,0
@hoplzromantc,1,0,0
@obamolizer,1,0,0
@drskyskull,0,1,0
@TurtleboyNews,1,0,0
@lisaschade6113,1,0,0
@johnama75763381,0,1,0
@ildivomiami,1,0,0
@JimCognito2016,1,0,0
@jashercox,1,0,0
@CameronLMitchel,1,0,0
@trumps_hero,0,1,0
@reFocusZone,0,1,0
@billhoward,1,0,0
@CRichardGladden,1,0,0
@Dracokain2k4,2,0,0
@CGauthier1222,0,1,0
@beaniebabygriff,1,0,0
@Colts5Braves,0,1,0
@pixie_casey,1,0,0
@MEPFuller,0,1,0
@iariadavis,2,1,0
@JDincauze,1,0,0
@jensinspired1,1,0,0
@chicagotribune,0,1,0
@rockie_springer,1,0,0
@brotherw0820,1,0,0
@SandraMillerNC,1,0,0
@MareLovesUSA_11,0,2,0
@RoseHasMoreFun,0,3,0
@ClintonMSix141,0,2,0
@twinkletoes684,1,0,0
@Gargoyle99518,1,0,0
@PalmerReport,0,3,0
@epollaert,0,1,0
@SSBhogal,1,0,0
@Mitra_F,1,0,0
@TSLAto500,1,0,0
@R_Gl0ver,1,0,0
@RodThePatriot,1,0,0
@ad_holland,1,0,0
@CitizensKnow,1,0,0
@dchillysauce,0,1,0
@johnsboyd,1,0,0
@osuphan96,1,1,0
@JRWard1969,1,0,0
@james_daltonn,1,0,0
@PorkChop_sw,2,0,0
@BadrAvis,1,0,0
@smoothmanifold,0,1,0
@CnPlayground,0,1,0
@ThePerezHilton,0,1,0
@adirado29,0,1,0
@morningmika,0,1,0
@TheKidE85,1,0,0
